# sensor:magnetometer
# Requested Sample Rate: 50 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:01:30:220,-23.33,6.10,-45.60,51.59
12:01:30:240,-23.23,6.38,-46.23,52.13
12:01:30:260,-23.46,5.64,-45.30,51.32
12:01:30:280,-23.80,6.06,-45.27,51.51
12:01:30:300,-23.33,6.19,-46.02,51.96
12:01:30:320,-23.51,6.10,-45.18,51.29
12:01:30:340,-22.70,6.64,-45.48,51.27
12:01:30:360,-23.89,6.23,-45.38,51.66
12:01:30:380,-23.25,5.93,-45.60,51.53
12:01:30:400,-23.72,6.15,-46.13,52.23
12:01:30:420,-23.00,6.51,-45.27,51.20
12:01:30:440,-23.33,6.19,-46.02,51.96
12:01:30:460,-23.67,5.69,-46.35,52.35
12:01:30:480,-23.19,6.58,-45.48,51.48
12:01:30:500,-23.25,5.83,-45.71,51.62
12:01:30:520,-23.50,6.54,-46.23,52.27
12:01:30:540,-23.85,5.50,-45.30,51.49
12:01:30:560,-23.11,6.58,-46.01,51.90
12:01:30:580,-23.41,6.19,-45.49,51.54
12:01:30:600,-23.24,6.03,-45.49,51.44
12:01:30:620,-22.62,6.62,-46.02,51.70
12:01:30:640,-23.83,5.87,-45.60,51.79
12:01:30:660,-22.83,6.43,-45.59,51.39
12:01:30:680,-23.05,6.31,-46.34,52.13
12:01:30:700,-23.92,5.94,-46.02,52.20
12:01:30:720,-22.96,6.12,-46.56,52.27
12:01:30:740,-23.28,5.65,-45.82,51.71
12:01:30:760,-23.67,5.61,-45.93,51.98
12:01:30:780,-23.02,6.23,-45.38,51.27
12:01:30:800,-23.35,6.00,-45.92,51.87
12:01:30:820,-22.96,6.04,-46.14,51.89
12:01:30:840,-23.06,5.94,-45.82,51.64
12:01:30:860,-23.44,6.09,-46.13,52.10
12:01:30:880,-23.24,5.93,-45.49,51.43
12:01:30:900,-23.67,5.51,-45.82,51.87
12:01:30:920,-23.53,5.82,-45.18,51.27
12:01:30:940,-23.64,5.62,-45.19,51.31
12:01:30:960,-23.64,6.05,-46.56,52.56
12:01:30:980,-23.53,5.90,-45.60,51.66
12:01:31:000,-23.24,6.11,-45.70,51.63
12:01:31:020,-23.48,5.37,-45.30,51.31
12:01:31:040,-23.25,5.66,-45.08,51.04
12:01:31:060,-24.07,5.47,-46.25,52.42
12:01:31:080,-23.61,6.17,-45.27,51.43
12:01:31:100,-23.66,5.53,-45.30,51.40
12:01:31:120,-23.55,5.89,-45.71,51.76
12:01:31:140,-23.56,5.62,-45.30,51.37
12:01:31:160,-22.83,6.51,-46.23,51.96
12:01:31:180,-23.51,6.36,-46.02,52.07
12:01:31:200,-23.44,5.92,-45.18,51.24
12:01:31:220,-23.00,6.51,-45.16,51.10
12:01:31:240,-23.39,5.45,-46.04,51.93
12:01:31:260,-23.30,5.28,-45.52,51.41
12:01:31:280,-23.02,6.40,-45.91,51.76
12:01:31:300,-23.75,5.51,-45.40,51.53
12:01:31:320,-23.52,5.82,-44.86,50.99
12:01:31:340,-23.55,5.98,-46.03,52.05
12:01:31:360,-23.25,5.93,-45.92,51.81
12:01:31:380,-22.90,5.60,-45.93,51.63
12:01:31:400,-24.05,5.48,-45.51,51.76
12:01:31:420,-23.34,5.83,-45.29,51.28
12:01:31:440,-23.86,5.33,-45.09,51.29
12:01:31:460,-23.68,5.34,-45.41,51.49
12:01:31:480,-23.47,5.62,-46.03,51.98
12:01:31:500,-23.13,5.95,-44.97,50.92
12:01:31:520,-23.45,5.90,-45.81,51.80
12:01:31:540,-23.59,6.36,-45.37,51.53
12:01:31:560,-23.66,5.61,-45.62,51.69
12:01:31:580,-23.07,5.94,-46.24,52.01
12:01:31:600,-23.75,5.69,-45.82,51.93
12:01:31:620,-24.07,5.21,-45.20,51.47
12:01:31:640,-23.56,5.89,-46.24,52.23
12:01:31:660,-23.74,5.71,-45.19,51.36
12:01:31:680,-23.27,5.83,-45.92,51.81
12:01:31:700,-22.94,6.15,-45.49,51.32
12:01:31:720,-23.84,5.77,-45.82,51.97
12:01:31:740,-23.52,6.17,-45.59,51.67
12:01:31:760,-23.92,5.77,-45.40,51.64
12:01:31:780,-23.75,5.60,-45.51,51.64
12:01:31:800,-23.68,5.43,-45.73,51.78
12:01:31:820,-23.45,7.36,-46.73,52.79
12:01:31:840,-24.07,5.21,-45.52,51.75
12:01:31:860,-23.02,6.32,-45.59,51.46
12:01:31:880,-23.86,6.51,-45.37,51.68
12:01:31:900,-23.73,5.80,-45.08,51.27
12:01:31:920,-23.11,6.40,-45.48,51.42
12:01:31:940,-23.80,5.98,-44.64,50.94
12:01:31:960,-23.59,5.26,-45.63,51.64
12:01:31:980,-23.61,6.26,-45.91,52.00
12:01:32:000,-23.75,5.87,-46.35,52.41
12:01:32:020,-23.14,6.04,-45.38,51.30
12:01:32:040,-23.78,5.42,-45.82,51.91
12:01:32:060,-23.72,5.89,-45.18,51.36
12:01:32:080,-23.02,6.40,-45.80,51.66
12:01:32:100,-23.66,5.61,-45.51,51.59
12:01:32:120,-24.03,5.76,-45.71,51.97
12:01:32:140,-23.74,5.70,-45.40,51.55
12:01:32:160,-23.27,5.75,-45.71,51.61
12:01:32:180,-23.13,6.48,-46.54,52.38
12:01:32:200,-23.08,5.67,-45.82,51.62
12:01:32:220,-24.01,5.87,-44.97,51.31
12:01:32:240,-23.09,6.59,-45.37,51.34
12:01:32:260,-23.91,5.87,-45.18,51.45
12:01:32:280,-23.25,6.01,-46.03,51.92
12:01:32:300,-24.07,6.39,-45.48,51.85
12:01:32:320,-23.80,6.15,-45.27,51.52
12:01:32:340,-22.94,6.49,-46.65,52.39
12:01:32:360,-23.42,6.01,-45.29,51.34
12:01:32:380,-23.09,5.66,-46.14,51.91
12:01:32:400,-23.67,5.69,-46.35,52.35
12:01:32:420,-23.36,5.73,-45.82,51.75
12:01:32:440,-22.84,6.25,-45.81,51.57
12:01:32:460,-23.44,6.17,-46.45,52.39
12:01:32:480,-23.30,6.48,-45.69,51.70
12:01:32:500,-23.95,5.59,-45.40,51.63
12:01:32:520,-22.95,6.23,-45.92,51.71
12:01:32:540,-23.96,5.66,-46.35,52.48
12:01:32:560,-23.52,6.17,-45.91,51.95
12:01:32:580,-23.51,6.36,-45.80,51.87
12:01:32:600,-23.68,5.34,-45.52,51.59
12:01:32:620,-23.74,5.70,-45.51,51.64
12:01:32:640,-23.48,5.44,-45.93,51.87
12:01:32:660,-23.55,5.81,-45.60,51.65
12:01:32:680,-23.08,6.69,-45.26,51.25
12:01:32:700,-23.83,6.04,-46.13,52.27
12:01:32:720,-23.96,5.58,-46.14,52.29
12:01:32:740,-23.42,5.93,-44.97,51.05
12:01:32:760,-23.85,5.60,-45.51,51.68
12:01:32:780,-23.23,6.38,-46.34,52.22
12:01:32:800,-23.39,5.54,-46.14,52.02
12:01:32:820,-23.28,5.48,-45.51,51.41
12:01:32:840,-23.40,5.36,-46.04,51.92
12:01:32:860,-23.67,5.51,-45.73,51.78
12:01:32:880,-23.12,6.39,-46.02,51.89
12:01:32:900,-23.41,6.11,-45.07,51.15
12:01:32:920,-23.86,5.40,-45.62,51.76
12:01:32:940,-23.11,6.59,-45.80,51.72
12:01:32:960,-23.46,5.55,-45.19,51.22
12:01:32:980,-23.22,6.56,-46.34,52.24
12:01:33:000,-23.41,6.11,-45.07,51.15
12:01:33:020,-23.55,5.72,-45.29,51.36
12:01:33:040,-23.11,5.39,-45.84,51.61
12:01:33:060,-23.55,5.64,-44.87,50.99
12:01:33:080,-23.36,5.73,-45.71,51.66
12:01:33:100,-23.24,5.93,-45.49,51.43
12:01:33:120,-22.92,6.42,-45.91,51.71
12:01:33:140,-24.16,5.38,-45.62,51.90
12:01:33:160,-23.02,5.39,-46.36,52.04
12:01:33:180,-22.91,6.34,-45.07,50.95
12:01:33:200,-23.64,5.80,-45.49,51.60
12:01:33:220,-22.84,6.16,-45.38,51.18
12:01:33:240,-23.67,5.53,-45.62,51.69
12:01:33:260,-23.28,5.82,-46.46,52.29
12:01:33:280,-23.56,5.89,-46.24,52.23
12:01:33:300,-23.52,5.08,-45.95,51.87
12:01:33:320,-23.53,5.90,-45.29,51.38
12:01:33:340,-23.34,5.84,-44.86,50.90
12:01:33:360,-23.62,6.16,-45.70,51.81
12:01:33:380,-23.39,6.64,-46.01,52.03
12:01:33:400,-23.73,5.80,-45.40,51.55
12:01:33:420,-23.74,5.70,-45.29,51.45
12:01:33:440,-24.33,5.64,-45.40,51.81
12:01:33:460,-23.66,5.44,-44.98,51.11
12:01:33:480,-23.66,5.70,-45.71,51.79
12:01:33:500,-23.25,5.93,-45.60,51.53
12:01:33:520,-23.17,5.84,-46.03,51.86
12:01:33:540,-23.74,5.87,-45.92,52.03
12:01:33:560,-23.84,5.77,-45.82,51.97
12:01:33:580,-23.33,6.20,-45.70,51.68
12:01:33:600,-23.53,5.90,-45.40,51.47
12:01:33:620,-23.73,5.71,-45.08,51.26
12:01:33:640,-23.33,6.01,-45.29,51.29
12:01:33:660,-23.53,5.99,-45.81,51.85
12:01:33:680,-23.24,6.11,-45.70,51.63
12:01:33:700,-24.22,5.92,-45.70,52.06
12:01:33:720,-23.75,5.51,-45.19,51.35
12:01:33:740,-23.00,6.69,-45.91,51.78
12:01:33:760,-23.95,5.50,-45.08,51.34
12:01:33:780,-22.74,6.51,-46.54,52.21
12:01:33:800,-23.67,5.43,-45.51,51.58
12:01:33:820,-23.78,6.43,-45.59,51.82
12:01:33:840,-24.20,6.01,-45.70,52.06
12:01:33:860,-23.61,6.26,-45.91,52.00
12:01:33:880,-23.22,6.30,-45.70,51.65
12:01:33:900,-23.94,5.67,-45.60,51.82
12:01:33:920,-23.20,5.29,-45.52,51.37
12:01:33:940,-23.86,5.42,-45.41,51.58
12:01:33:960,-23.06,6.03,-46.13,51.92
12:01:33:980,-23.51,6.27,-45.70,51.77
12:01:34:000,-23.06,5.94,-45.92,51.73
12:01:34:020,-23.42,6.19,-45.81,51.82
12:01:34:040,-23.44,6.09,-45.81,51.82
12:01:34:060,-23.35,5.92,-45.92,51.86
12:01:34:080,-23.44,5.92,-45.49,51.52
12:01:34:100,-23.74,5.70,-45.40,51.55
12:01:34:120,-24.11,5.84,-45.29,51.63
12:01:34:140,-23.20,6.39,-45.38,51.37
12:01:34:160,-23.46,5.99,-46.45,52.38
12:01:34:180,-24.06,5.29,-45.41,51.66
12:01:34:200,-23.25,5.84,-45.60,51.52
12:01:34:220,-23.85,5.50,-45.30,51.49
12:01:34:240,-23.23,6.03,-45.29,51.25
12:01:34:260,-23.84,5.86,-46.24,52.35
12:01:34:280,-23.51,6.19,-45.27,51.39
12:01:34:300,-23.27,5.83,-46.03,51.90
12:01:34:320,-23.44,6.00,-45.49,51.53
12:01:34:340,-22.24,6.84,-46.54,52.04
12:01:34:360,-24.02,5.84,-45.60,51.87
12:01:34:380,-23.14,6.03,-45.71,51.59
12:01:34:400,-23.23,6.38,-46.13,52.04
12:01:34:420,-23.84,5.70,-45.29,51.49
12:01:34:440,-23.34,5.93,-45.18,51.19
12:01:34:460,-23.83,5.78,-45.40,51.59
12:01:34:480,-23.31,6.30,-45.48,51.50
12:01:34:500,-23.75,5.70,-45.71,51.83
12:01:34:520,-23.83,6.05,-45.92,52.09
12:01:34:540,-23.52,5.16,-46.37,52.25
12:01:34:560,-23.25,6.01,-46.03,51.92
12:01:34:580,-23.84,5.87,-45.92,52.07
12:01:34:600,-23.46,5.55,-45.08,51.12
12:01:34:620,-23.79,5.23,-45.84,51.91
12:01:34:640,-24.07,5.12,-45.09,51.37
12:01:34:660,-23.20,6.49,-45.48,51.47
12:01:34:680,-23.52,6.00,-45.38,51.47
12:01:34:700,-23.64,5.80,-45.82,51.89
12:01:34:720,-23.40,5.36,-46.15,52.02
12:01:34:740,-23.55,5.81,-45.71,51.75
12:01:34:760,-23.55,5.89,-45.92,51.94
12:01:34:780,-23.84,5.60,-45.19,51.40
12:01:34:800,-24.02,5.86,-45.38,51.68
12:01:34:820,-22.66,6.09,-45.49,51.19
12:01:34:840,-23.64,5.89,-45.71,51.80
12:01:34:860,-23.22,6.22,-45.07,51.08
12:01:34:880,-23.48,5.70,-46.88,52.75
12:01:34:900,-23.20,6.39,-45.48,51.46
12:01:34:920,-23.66,5.70,-45.71,51.79
12:01:34:940,-23.44,6.00,-45.60,51.62
12:01:34:960,-23.27,5.58,-45.19,51.13
12:01:34:980,-22.95,6.31,-46.45,52.19
12:01:35:000,-23.53,5.90,-45.60,51.66
12:01:35:020,-23.77,5.59,-46.14,52.20
12:01:35:040,-23.90,6.14,-45.70,51.94
12:01:35:060,-23.61,6.17,-45.38,51.53
12:01:35:080,-22.94,6.32,-45.91,51.71
12:01:35:100,-22.86,5.97,-45.71,51.46
12:01:35:120,-24.05,5.49,-45.40,51.66
12:01:35:140,-23.16,5.86,-45.40,51.30
12:01:35:160,-23.27,5.75,-45.71,51.61
12:01:35:180,-23.39,5.37,-45.30,51.26
12:01:35:200,-23.51,6.01,-44.75,50.91
12:01:35:220,-22.95,6.15,-45.70,51.51
12:01:35:240,-23.19,5.48,-45.84,51.66
12:01:35:260,-23.72,5.98,-45.38,51.56
12:01:35:280,-23.29,6.65,-45.90,51.90
12:01:35:300,-23.42,6.01,-45.29,51.34
12:01:35:320,-22.73,6.53,-45.91,51.64
12:01:35:340,-24.00,5.95,-44.75,51.13
12:01:35:360,-23.16,6.03,-46.13,51.96
12:01:35:380,-23.14,6.12,-45.92,51.79
12:01:35:400,-24.18,5.01,-45.31,51.60
12:01:35:420,-23.75,5.77,-46.14,52.22
12:01:35:440,-23.55,5.98,-46.03,52.05
12:01:35:460,-23.63,5.98,-45.60,51.71
12:01:35:480,-23.59,6.44,-45.69,51.82
12:01:35:500,-22.86,5.88,-45.51,51.26
12:01:35:520,-23.50,6.10,-44.64,50.81
12:01:35:540,-23.77,5.60,-45.93,52.02
12:01:35:560,-23.34,6.01,-45.71,51.68
12:01:35:580,-23.07,7.04,-45.79,51.75
12:01:35:600,-22.95,5.97,-45.40,51.22
12:01:35:620,-23.84,5.61,-44.97,51.21
12:01:35:640,-23.06,5.94,-45.92,51.73
12:01:35:660,-23.72,6.33,-46.34,52.44
12:01:35:680,-23.00,6.69,-45.58,51.49
12:01:35:700,-23.62,6.16,-45.91,51.99
12:01:35:720,-23.68,5.33,-45.73,51.77
12:01:35:740,-23.91,6.04,-45.81,52.03
12:01:35:760,-23.73,5.88,-45.60,51.74
12:01:35:780,-23.55,5.98,-46.35,52.33
12:01:35:800,-22.96,5.95,-45.82,51.60
12:01:35:820,-23.36,5.82,-45.82,51.76
12:01:35:840,-23.80,4.95,-45.52,51.60
12:01:35:860,-23.52,6.26,-46.23,52.24
12:01:35:880,-23.64,5.88,-46.03,52.08
12:01:35:900,-24.06,5.31,-45.30,51.56
12:01:35:920,-23.33,6.27,-46.23,52.16
12:01:35:940,-24.16,5.55,-46.14,52.38
12:01:35:960,-23.36,5.65,-45.40,51.37
12:01:35:980,-23.51,6.44,-46.12,52.16
12:01:36:000,-23.96,5.49,-45.82,52.00
12:01:36:020,-23.03,6.22,-45.92,51.75
12:01:36:040,-23.67,5.43,-45.51,51.58
12:01:36:060,-23.50,5.26,-45.84,51.78
12:01:36:080,-23.33,6.20,-45.70,51.68
12:01:36:100,-23.74,5.80,-45.49,51.64
12:01:36:120,-22.83,6.34,-45.59,51.38
12:01:36:140,-23.56,5.88,-46.35,52.32
12:01:36:160,-23.56,5.62,-45.30,51.37
12:01:36:180,-23.12,6.49,-45.91,51.81
12:01:36:200,-24.36,5.18,-45.30,51.70
12:01:36:220,-23.77,5.51,-45.71,51.82
12:01:36:240,-23.84,5.77,-45.82,51.97
12:01:36:260,-23.57,5.53,-45.82,51.83
12:01:36:280,-22.97,5.94,-46.46,52.17
12:01:36:300,-24.09,5.01,-45.73,51.93
12:01:36:320,-23.28,5.48,-45.30,51.22
12:01:36:340,-23.02,6.32,-45.49,51.38
12:01:36:360,-24.03,5.67,-45.51,51.77
12:01:36:380,-23.61,6.09,-45.07,51.24
12:01:36:400,-23.36,5.73,-45.51,51.47
12:01:36:420,-23.53,5.90,-45.49,51.56
12:01:36:440,-23.53,6.16,-46.34,52.33
12:01:36:460,-23.45,5.82,-45.82,51.80
12:01:36:480,-23.19,6.58,-45.48,51.48
12:01:36:500,-23.34,5.83,-45.18,51.18
12:01:36:520,-23.42,6.19,-45.59,51.63
12:01:36:540,-23.44,6.00,-45.49,51.53
12:01:36:560,-23.70,4.98,-45.20,51.28
12:01:36:580,-23.31,6.28,-45.81,51.78
12:01:36:600,-23.45,5.82,-45.71,51.71
12:01:36:620,-22.61,6.82,-46.01,51.71
12:01:36:640,-23.55,5.81,-45.82,51.84
12:01:36:660,-23.41,6.19,-45.49,51.54
12:01:36:680,-23.50,6.45,-45.91,51.97
12:01:36:700,-23.45,5.90,-45.71,51.71
12:01:36:720,-23.35,6.00,-46.03,51.96
12:01:36:740,-24.34,5.37,-45.08,51.51
12:01:36:760,-22.64,6.09,-45.18,50.90
12:01:36:780,-23.16,5.94,-45.82,51.68
12:01:36:800,-23.56,5.71,-46.03,52.02
12:01:36:820,-23.58,5.51,-46.14,52.11
12:01:36:840,-23.52,6.17,-45.59,51.67
12:01:36:860,-23.61,6.08,-45.27,51.42
12:01:36:880,-23.64,5.80,-45.49,51.60
12:01:36:900,-23.83,5.61,-44.76,51.02
12:01:36:920,-23.89,5.31,-46.04,52.14
12:01:36:940,-23.41,6.37,-45.70,51.74
12:01:36:960,-24.28,5.09,-45.84,52.12
12:01:36:980,-23.81,6.05,-45.49,51.71
12:01:37:000,-23.72,6.15,-45.70,51.85
12:01:37:020,-23.96,5.40,-45.51,51.71
12:01:37:040,-23.38,5.64,-46.14,52.03
12:01:37:060,-24.05,5.66,-45.71,51.96
12:01:37:080,-22.94,6.06,-45.29,51.12
12:01:37:100,-23.44,6.00,-45.81,51.81
12:01:37:120,-23.63,5.98,-45.70,51.80
12:01:37:140,-23.35,5.83,-45.71,51.66
12:01:37:160,-23.62,5.99,-45.49,51.61
12:01:37:180,-23.31,6.28,-45.70,51.69
12:01:37:200,-24.02,5.77,-45.18,51.49
12:01:37:220,-22.85,6.23,-46.13,51.85
12:01:37:240,-23.84,5.70,-45.29,51.49
12:01:37:260,-23.11,6.40,-45.38,51.33
12:01:37:280,-22.74,6.26,-45.60,51.34
12:01:37:300,-23.77,5.51,-45.51,51.63
12:01:37:320,-23.64,5.88,-46.03,52.08
12:01:37:340,-23.92,6.03,-46.24,52.41
12:01:37:360,-23.55,5.89,-45.71,51.76
12:01:37:380,-23.31,6.30,-45.48,51.50
12:01:37:400,-23.74,5.70,-45.29,51.45
12:01:37:420,-23.75,5.61,-45.40,51.54
12:01:37:440,-24.00,5.03,-45.74,51.89
12:01:37:460,-23.53,5.82,-45.29,51.37
12:01:37:480,-23.25,5.76,-45.29,51.23
12:01:37:500,-23.50,5.36,-45.93,51.87
12:01:37:520,-23.56,5.54,-45.40,51.44
12:01:37:540,-23.57,5.61,-46.14,52.12
12:01:37:560,-23.27,5.75,-45.62,51.53
12:01:37:580,-23.45,5.65,-44.87,50.94
12:01:37:600,-23.66,5.71,-45.60,51.69
12:01:37:620,-23.77,5.43,-45.30,51.44
12:01:37:640,-23.22,6.12,-45.07,51.06
12:01:37:660,-24.36,5.36,-45.93,52.27
12:01:37:680,-23.88,5.22,-45.52,51.66
12:01:37:700,-23.13,6.21,-45.81,51.69
12:01:37:720,-23.03,5.97,-44.86,50.78
12:01:37:740,-22.44,6.48,-45.70,51.32
12:01:37:760,-23.25,5.84,-45.60,51.52
12:01:37:780,-23.85,5.59,-45.82,51.96
12:01:37:800,-23.30,6.48,-45.69,51.70
12:01:37:820,-23.74,5.61,-45.29,51.44
12:01:37:840,-23.31,6.37,-46.12,52.07
12:01:37:860,-23.14,6.12,-45.92,51.79
12:01:37:880,-23.11,6.40,-45.38,51.33
12:01:37:900,-24.03,5.84,-45.92,52.16
12:01:37:920,-23.44,5.92,-45.29,51.33
12:01:37:940,-23.35,5.92,-45.71,51.67
12:01:37:960,-23.45,5.73,-45.19,51.23
12:01:37:980,-22.92,6.33,-45.70,51.52
12:01:38:000,-23.55,5.81,-45.71,51.75
12:01:38:020,-23.66,5.70,-45.82,51.88
12:01:38:040,-23.36,5.73,-45.51,51.47
12:01:38:060,-23.67,5.70,-46.25,52.27
12:01:38:080,-23.39,6.65,-45.80,51.85
12:01:38:100,-23.74,5.70,-45.51,51.64
12:01:38:120,-24.03,5.67,-45.51,51.77
12:01:38:140,-23.07,5.76,-45.82,51.63
12:01:38:160,-23.16,5.84,-45.71,51.58
12:01:38:180,-22.64,6.44,-46.13,51.79
12:01:38:200,-23.92,5.69,-44.97,51.25
12:01:38:220,-24.19,6.01,-45.49,51.88
12:01:38:240,-22.91,6.51,-45.80,51.62
12:01:38:260,-23.72,6.06,-45.59,51.75
12:01:38:280,-23.36,5.73,-45.60,51.56
12:01:38:300,-24.16,6.65,-45.90,52.29
12:01:38:320,-23.77,5.33,-45.30,51.43
12:01:38:340,-23.03,6.14,-45.49,51.36
12:01:38:360,-23.75,5.53,-45.08,51.25
12:01:38:380,-23.55,5.64,-45.08,51.17
12:01:38:400,-23.61,6.26,-45.70,51.82
12:01:38:420,-23.72,6.06,-45.38,51.57
12:01:38:440,-23.75,5.51,-45.30,51.45
12:01:38:460,-23.85,5.59,-45.62,51.78
12:01:38:480,-23.27,5.75,-45.62,51.53
12:01:38:500,-23.13,6.30,-46.23,52.07
12:01:38:520,-24.01,5.87,-44.97,51.31
12:01:38:540,-23.45,5.73,-45.40,51.42
12:01:38:560,-23.27,5.66,-45.40,51.32
12:01:38:580,-23.12,6.31,-45.59,51.51
12:01:38:600,-23.47,5.54,-45.82,51.78
12:01:38:620,-23.22,6.12,-45.18,51.16
12:01:38:640,-23.75,5.43,-45.19,51.34
12:01:38:660,-23.08,5.66,-46.04,51.81
12:01:38:680,-23.73,5.98,-45.60,51.75
12:01:38:700,-23.97,5.31,-45.84,52.00
12:01:38:720,-23.66,5.61,-45.51,51.59
12:01:38:740,-23.57,5.54,-45.51,51.55
12:01:38:760,-22.74,6.43,-46.02,51.73
12:01:38:780,-23.05,6.14,-45.70,51.55
12:01:38:800,-23.45,5.90,-46.03,52.00
12:01:38:820,-22.20,7.04,-45.79,51.37
12:01:38:840,-23.34,5.93,-45.18,51.19
12:01:38:860,-22.86,6.05,-46.24,51.94
12:01:38:880,-23.81,6.22,-46.34,52.47
12:01:38:900,-23.62,5.99,-45.29,51.43
12:01:38:920,-22.94,6.15,-45.60,51.42
12:01:38:940,-23.53,5.82,-45.29,51.37
12:01:38:960,-23.61,6.17,-45.38,51.53
12:01:38:980,-23.45,5.90,-45.71,51.71
12:01:39:000,-23.53,6.08,-46.02,52.04
12:01:39:020,-23.06,5.87,-45.40,51.25
12:01:39:040,-24.14,5.56,-45.82,52.09
12:01:39:060,-23.66,5.53,-45.19,51.30
12:01:39:080,-23.36,5.73,-45.82,51.75
12:01:39:100,-23.52,6.09,-45.49,51.58
12:01:39:120,-24.06,5.31,-45.19,51.47
12:01:39:140,-23.57,5.53,-45.62,51.64
12:01:39:160,-23.72,5.89,-44.97,51.18
12:01:39:180,-23.59,6.36,-45.27,51.45
12:01:39:200,-23.36,5.90,-46.46,52.34
12:01:39:220,-23.14,6.11,-46.13,51.97
12:01:39:240,-22.73,6.53,-45.80,51.54
12:01:39:260,-23.84,5.69,-45.60,51.77
12:01:39:280,-22.96,5.95,-45.71,51.50
12:01:39:300,-23.74,5.70,-45.40,51.55
12:01:39:320,-23.53,6.08,-45.81,51.86
12:01:39:340,-24.13,5.66,-45.29,51.63
12:01:39:360,-23.22,6.30,-45.81,51.74
12:01:39:380,-23.40,6.55,-46.01,52.03
12:01:39:400,-23.84,5.69,-45.60,51.77
12:01:39:420,-22.61,6.56,-45.05,50.83
12:01:39:440,-23.51,6.09,-45.27,51.38
12:01:39:460,-23.75,5.60,-45.71,51.82
12:01:39:480,-23.94,5.76,-45.81,52.01
12:01:39:500,-23.88,6.33,-45.16,51.48
12:01:39:520,-23.24,6.11,-45.81,51.73
12:01:39:540,-23.94,5.59,-45.29,51.53
12:01:39:560,-23.94,5.84,-46.13,52.30
12:01:39:580,-23.83,5.95,-45.92,52.08
12:01:39:600,-23.66,5.70,-45.82,51.88
12:01:39:620,-23.56,5.71,-46.03,52.02
12:01:39:640,-23.64,5.71,-45.19,51.32
12:01:39:660,-23.45,5.73,-45.29,51.32
12:01:39:680,-24.17,5.20,-45.62,51.88
12:01:39:700,-23.59,5.08,-45.31,51.34
12:01:39:720,-23.86,5.40,-45.73,51.86
12:01:39:740,-23.66,5.61,-45.71,51.78
12:01:39:760,-23.68,5.34,-45.41,51.49
12:01:39:780,-23.27,5.83,-46.03,51.90
12:01:39:800,-23.44,6.00,-45.92,51.90
12:01:39:820,-23.66,5.70,-45.71,51.79
12:01:39:840,-23.13,6.22,-45.59,51.50
12:01:39:860,-23.74,5.78,-45.82,51.93
12:01:39:880,-23.33,6.19,-46.02,51.96
12:01:39:900,-24.13,5.75,-45.60,51.91
12:01:39:920,-23.05,5.95,-45.29,51.16
12:01:39:940,-23.69,5.25,-45.73,51.77
12:01:39:960,-23.03,6.40,-46.13,51.96
12:01:39:980,-23.63,6.15,-46.24,52.29
12:01:40:000,-23.78,5.25,-45.30,51.43
12:01:40:020,-22.81,6.61,-46.02,51.79
12:01:40:040,-24.03,5.76,-45.71,51.97
12:01:40:060,-23.91,5.87,-45.18,51.45
12:01:40:080,-23.42,6.19,-45.91,51.91
12:01:40:100,-23.74,5.78,-45.60,51.74
12:01:40:120,-23.61,6.26,-45.59,51.72
12:01:40:140,-23.28,5.48,-45.51,51.41
12:01:40:160,-23.55,5.89,-45.81,51.84
12:01:40:180,-22.55,6.37,-45.81,51.45
12:01:40:200,-23.44,5.73,-44.97,51.03
12:01:40:220,-23.45,5.82,-45.60,51.61
12:01:40:240,-23.45,5.65,-45.19,51.22
12:01:40:260,-23.46,5.55,-45.19,51.22
12:01:40:280,-22.72,6.71,-46.01,51.75
12:01:40:300,-23.84,5.78,-45.60,51.78
12:01:40:320,-23.46,5.55,-45.40,51.40
12:01:40:340,-23.28,5.73,-46.14,52.00
12:01:40:360,-23.34,5.93,-45.29,51.29
12:01:40:380,-23.02,6.32,-45.70,51.56
12:01:40:400,-23.25,5.67,-44.87,50.86
12:01:40:420,-23.64,5.80,-45.60,51.69
12:01:40:440,-23.41,6.20,-45.18,51.26
12:01:40:460,-23.78,5.25,-45.30,51.43
12:01:40:480,-23.35,5.83,-45.40,51.38
12:01:40:500,-23.47,5.62,-45.93,51.89
12:01:40:520,-24.05,5.66,-45.92,52.14
12:01:40:540,-23.64,6.14,-46.97,52.94
12:01:40:560,-22.81,6.78,-46.32,52.08
12:01:40:580,-22.94,6.06,-45.07,50.93
12:01:40:600,-23.44,5.83,-45.08,51.14
12:01:40:620,-23.67,5.43,-45.41,51.49
12:01:40:640,-23.50,5.17,-45.41,51.39
12:01:40:660,-23.75,5.43,-44.98,51.16
12:01:40:680,-23.23,6.11,-45.49,51.45
12:01:40:700,-23.95,5.67,-45.71,51.92
12:01:40:720,-23.23,6.21,-45.59,51.54
12:01:40:740,-23.62,6.16,-45.70,51.81
12:01:40:760,-23.45,5.82,-45.82,51.80
12:01:40:780,-23.61,6.34,-46.12,52.19
12:01:40:800,-23.85,5.69,-45.71,51.87
12:01:40:820,-23.34,6.10,-46.02,51.96
12:01:40:840,-23.03,6.31,-46.24,52.04
12:01:40:860,-23.66,5.80,-45.92,51.98
12:01:40:880,-23.84,5.78,-45.49,51.69
