# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:09:16:115,-23.96,5.32,-44.98,51.24
12:09:16:128,-23.90,5.04,-45.84,51.94
12:09:16:138,-23.56,5.71,-45.82,51.84
12:09:16:148,-23.47,5.28,-44.98,51.01
12:09:16:168,-23.00,5.42,-45.41,51.19
12:09:16:178,-23.05,5.95,-45.29,51.16
12:09:16:188,-23.61,4.99,-45.20,51.24
12:09:16:198,-23.79,4.88,-44.68,50.85
12:09:16:208,-23.19,5.31,-45.31,51.18
12:09:16:228,-23.58,5.17,-45.20,51.24
12:09:16:238,-23.99,4.95,-45.09,51.31
12:09:16:248,-24.05,5.22,-44.66,50.99
12:09:16:258,-23.20,5.21,-45.52,51.36
12:09:16:278,-23.11,5.12,-45.20,51.02
12:09:16:288,-23.58,5.17,-45.20,51.24
12:09:16:298,-23.64,5.62,-45.08,51.21
12:09:16:308,-23.27,5.66,-45.40,51.32
12:09:16:328,-24.01,4.76,-45.31,51.50
12:09:16:338,-23.24,4.75,-45.21,51.06
12:09:16:348,-23.84,5.51,-44.87,51.11
12:09:16:358,-23.69,4.98,-45.10,51.19
12:09:16:378,-23.80,4.71,-44.36,50.56
12:09:16:388,-23.97,5.04,-44.99,51.23
12:09:16:398,-23.69,4.99,-44.68,50.82
12:09:16:408,-23.30,5.11,-45.31,51.21
12:09:16:428,-23.91,4.77,-45.53,51.65
12:09:16:438,-23.52,4.72,-45.01,51.00
12:09:16:448,-23.63,5.64,-44.76,50.93
12:09:16:458,-23.57,5.27,-44.77,50.87
12:09:16:478,-23.80,4.88,-44.88,51.04
12:09:16:488,-23.78,5.15,-45.09,51.24
12:09:16:498,-23.22,4.86,-44.79,50.68
12:09:16:508,-23.38,5.38,-44.87,50.88
12:09:16:528,-23.46,5.38,-44.77,50.83
12:09:16:538,-23.58,5.00,-44.57,50.67
12:09:16:548,-23.42,4.82,-45.32,51.25
12:09:16:558,-23.66,5.44,-44.98,51.11
12:09:16:578,-23.81,4.95,-45.85,51.90
12:09:16:588,-24.01,4.59,-44.58,50.84
12:09:16:598,-23.20,5.21,-45.09,50.98
12:09:16:618,-23.61,4.81,-44.68,50.76
12:09:16:628,-23.39,5.20,-44.88,50.88
12:09:16:638,-22.94,4.97,-45.42,51.12
12:09:16:648,-23.33,4.84,-44.90,50.83
12:09:16:668,-23.47,5.54,-45.51,51.50
12:09:16:678,-23.79,5.05,-45.31,51.43
12:09:16:688,-23.79,5.06,-45.20,51.33
12:09:16:698,-23.89,4.95,-45.10,51.28
12:09:16:718,-23.48,5.18,-45.09,51.10
12:09:16:728,-23.66,4.17,-44.59,50.65
12:09:16:738,-23.63,4.62,-44.90,50.95
12:09:16:748,-23.77,5.43,-45.30,51.44
12:09:16:758,-23.05,4.68,-44.90,50.68
12:09:16:778,-23.40,5.10,-44.88,50.87
12:09:16:788,-23.68,5.08,-44.68,50.82
12:09:16:798,-23.20,4.95,-44.57,50.49
12:09:16:808,-23.18,5.49,-45.41,51.28
12:09:16:828,-23.96,5.23,-44.77,51.05
12:09:16:838,-23.39,5.37,-45.62,51.54
12:09:16:848,-23.52,4.90,-45.31,51.29
12:09:16:858,-22.88,5.44,-44.24,50.10
12:09:16:878,-23.51,4.82,-44.79,50.81
12:09:16:888,-23.94,4.40,-44.90,51.07
12:09:16:898,-23.25,4.49,-44.69,50.58
12:09:16:908,-23.62,4.62,-44.79,50.84
12:09:16:928,-24.19,4.83,-45.20,51.50
12:09:16:938,-24.12,5.58,-44.76,51.15
12:09:16:948,-23.45,5.73,-45.08,51.14
12:09:16:958,-22.96,5.53,-44.46,50.34
12:09:16:978,-23.90,4.78,-44.90,51.09
12:09:16:988,-24.06,4.11,-45.44,51.58
12:09:16:998,-23.19,5.22,-44.99,50.89
12:09:17:018,-23.64,4.51,-45.54,51.51
12:09:17:028,-23.68,5.25,-45.30,51.38
12:09:17:038,-23.47,5.20,-44.46,50.54
12:09:17:048,-23.13,4.77,-44.58,50.45
12:09:17:068,-23.30,5.28,-45.73,51.59
12:09:17:078,-23.61,5.08,-45.63,51.62
12:09:17:088,-23.61,4.99,-45.31,51.33
12:09:17:098,-23.99,4.94,-45.20,51.41
12:09:17:108,-22.81,5.43,-45.63,51.30
12:09:17:128,-23.79,4.98,-44.68,50.86
12:09:17:138,-23.72,4.88,-45.53,51.57
12:09:17:148,-23.58,5.26,-45.20,51.25
12:09:17:168,-22.98,5.50,-45.41,51.19
12:09:17:178,-23.52,5.92,-44.97,51.09
12:09:17:188,-23.69,4.90,-44.36,50.53
12:09:17:198,-23.80,4.97,-45.31,51.42
12:09:17:208,-23.20,5.12,-45.20,51.07
12:09:17:228,-23.59,4.99,-44.99,51.05
12:09:17:238,-23.61,4.72,-44.47,50.57
12:09:17:248,-23.85,5.50,-45.40,51.57
12:09:17:258,-23.81,4.87,-45.42,51.52
12:09:17:278,-23.80,4.88,-45.10,51.23
12:09:17:288,-24.09,4.76,-44.68,50.98
12:09:17:298,-23.55,4.54,-45.21,51.18
12:09:17:308,-23.30,5.28,-45.63,51.51
12:09:17:328,-23.90,5.04,-45.63,51.75
12:09:17:338,-23.31,5.01,-45.31,51.20
12:09:17:348,-23.39,5.37,-45.52,51.46
12:09:17:358,-23.50,5.17,-45.52,51.49
12:09:17:378,-24.17,5.03,-44.77,51.13
12:09:17:388,-24.01,4.50,-44.58,50.83
12:09:17:398,-23.33,4.75,-44.69,50.63
12:09:17:408,-22.90,5.25,-44.88,50.66
12:09:17:428,-23.74,5.62,-44.87,51.08
12:09:17:438,-23.84,4.67,-46.07,52.08
12:09:17:448,-23.42,4.90,-45.63,51.52
12:09:17:458,-23.36,5.56,-45.19,51.17
12:09:17:478,-23.53,4.55,-44.69,50.71
12:09:17:488,-23.40,5.10,-44.88,50.87
12:09:17:498,-23.68,5.17,-44.77,50.91
12:09:17:508,-23.38,5.55,-45.41,51.37
12:09:17:528,-23.72,4.87,-45.74,51.75
12:09:17:538,-23.72,4.71,-45.01,51.09
12:09:17:548,-23.78,4.98,-44.46,50.66
12:09:17:558,-22.85,5.98,-45.29,51.08
12:09:17:578,-23.41,5.00,-45.42,51.34
12:09:17:588,-23.58,5.09,-44.77,50.86
12:09:17:598,-23.69,5.06,-45.31,51.38
12:09:17:608,-23.59,4.90,-44.68,50.76
12:09:17:628,-23.88,5.06,-44.57,50.81
12:09:17:638,-23.62,4.88,-45.63,51.61
12:09:17:648,-22.81,6.26,-44.86,50.72
12:09:17:668,-23.08,5.23,-44.46,50.36
12:09:17:678,-23.50,4.92,-44.68,50.72
12:09:17:688,-24.02,4.57,-45.10,51.31
12:09:17:698,-24.01,4.59,-44.79,51.02
12:09:17:708,-23.20,5.21,-45.20,51.08
12:09:17:728,-23.24,4.84,-45.42,51.25
12:09:17:738,-23.33,4.92,-45.31,51.20
12:09:17:748,-23.68,5.42,-45.93,51.96
12:09:17:758,-23.09,5.31,-45.31,51.13
12:09:17:778,-23.35,4.73,-45.75,51.58
12:09:17:788,-23.51,4.73,-44.47,50.52
12:09:17:798,-23.77,5.25,-44.87,51.05
12:09:17:818,-23.67,5.36,-44.87,51.01
12:09:17:828,-23.40,4.93,-44.68,50.67
12:09:17:838,-23.22,5.20,-45.63,51.46
12:09:17:848,-23.07,5.60,-44.98,50.86
12:09:17:858,-23.78,5.16,-44.77,50.96
12:09:17:878,-23.29,5.12,-44.77,50.73
12:09:17:888,-23.58,5.09,-44.68,50.77
12:09:17:898,-24.11,4.75,-45.31,51.54
12:09:17:908,-23.61,4.98,-45.42,51.43
12:09:17:928,-23.41,4.83,-44.68,50.67
12:09:17:938,-23.86,4.32,-45.54,51.60
12:09:17:948,-23.63,4.62,-45.01,51.04
12:09:17:958,-23.66,5.53,-45.40,51.49
12:09:17:978,-23.74,4.51,-45.32,51.36
12:09:17:988,-23.52,4.64,-44.79,50.80
12:09:17:998,-23.57,5.27,-44.98,51.06
12:09:18:008,-23.74,5.61,-45.29,51.44
12:09:18:028,-24.08,4.77,-44.47,50.80
12:09:18:038,-23.63,4.62,-44.90,50.95
12:09:18:048,-23.12,5.21,-45.74,51.51
12:09:18:058,-23.68,5.25,-45.52,51.58
12:09:18:078,-23.33,4.83,-45.21,51.10
12:09:18:088,-23.94,4.49,-45.53,51.63
12:09:18:098,-24.12,4.83,-45.95,52.12
12:09:18:108,-23.22,5.03,-44.99,50.88
12:09:18:128,-23.55,4.27,-44.37,50.41
12:09:18:138,-23.92,4.67,-45.74,51.83
12:09:18:148,-23.19,5.14,-44.68,50.60
12:09:18:168,-23.25,5.93,-45.60,51.53
12:09:18:178,-23.08,5.32,-44.77,50.65
12:09:18:188,-23.70,4.98,-45.20,51.28
12:09:18:198,-23.73,4.44,-44.58,50.70
12:09:18:208,-23.41,5.10,-45.42,51.35
12:09:18:228,-23.40,5.20,-45.20,51.16
12:09:18:238,-24.20,4.75,-45.21,51.50
12:09:18:248,-23.48,5.27,-45.41,51.39
12:09:18:258,-23.28,5.31,-44.77,50.74
12:09:18:278,-23.38,5.38,-44.98,50.98
12:09:18:288,-23.48,5.18,-44.77,50.82
12:09:18:298,-23.70,4.62,-44.37,50.52
12:09:18:308,-23.36,5.31,-44.35,50.40
12:09:18:328,-23.59,5.17,-45.31,51.35
12:09:18:338,-23.46,5.47,-45.09,51.12
12:09:18:348,-23.33,4.83,-45.32,51.20
12:09:18:358,-23.07,5.67,-45.51,51.33
12:09:18:378,-23.77,5.25,-44.87,51.05
12:09:18:388,-23.34,4.73,-45.43,51.30
12:09:18:398,-23.70,4.72,-44.36,50.52
12:09:18:408,-23.01,5.23,-45.31,51.09
12:09:18:428,-23.91,4.68,-44.99,51.17
12:09:18:438,-23.68,5.25,-45.52,51.58
12:09:18:448,-23.69,4.98,-44.99,51.09
12:09:18:458,-23.77,5.42,-45.62,51.72
12:09:18:478,-23.72,4.44,-44.16,50.33
12:09:18:488,-23.72,4.62,-44.47,50.61
12:09:18:498,-23.70,4.79,-44.79,50.90
12:09:18:508,-23.79,5.05,-45.41,51.51
12:09:18:528,-23.67,5.00,-43.93,50.15
12:09:18:538,-24.20,4.82,-45.85,52.07
12:09:18:548,-23.67,5.44,-45.19,51.30
12:09:18:558,-23.18,5.40,-45.09,50.99
12:09:18:578,-23.89,4.97,-44.88,51.09
12:09:18:588,-23.69,5.06,-45.20,51.28
12:09:18:598,-23.92,5.60,-44.54,50.87
12:09:18:608,-23.68,4.99,-44.46,50.62
12:09:18:628,-23.59,5.08,-45.20,51.24
12:09:18:638,-23.52,4.82,-45.10,51.10
12:09:18:648,-24.01,4.76,-45.42,51.60
12:09:18:668,-23.27,5.66,-45.30,51.24
12:09:18:678,-23.97,5.12,-45.30,51.51
12:09:18:688,-24.24,5.20,-44.66,51.08
12:09:18:698,-23.77,5.08,-44.46,50.67
12:09:18:708,-23.44,5.92,-45.18,51.24
12:09:18:728,-23.40,5.01,-44.79,50.78
12:09:18:738,-23.50,5.09,-45.31,51.29
12:09:18:748,-23.19,5.14,-44.46,50.41
12:09:18:758,-23.40,5.18,-45.52,51.44
12:09:18:778,-23.70,4.81,-44.57,50.71
12:09:18:788,-23.80,4.97,-45.31,51.42
12:09:18:798,-23.78,5.15,-45.09,51.24
12:09:18:808,-23.50,5.10,-44.88,50.92
12:09:18:828,-23.80,5.05,-45.52,51.61
12:09:18:838,-23.97,5.22,-45.20,51.43
12:09:18:848,-23.48,5.27,-45.41,51.39
12:09:18:858,-23.11,5.22,-45.20,51.03
12:09:18:878,-23.35,4.56,-45.12,51.00
12:09:18:888,-23.58,5.26,-45.41,51.44
12:09:18:898,-23.70,4.71,-44.68,50.79
12:09:18:908,-23.52,4.98,-45.85,51.77
12:09:18:928,-23.80,4.88,-44.99,51.13
12:09:18:938,-24.01,4.59,-44.79,51.02
12:09:18:948,-23.41,4.83,-44.90,50.86
12:09:18:958,-23.51,5.09,-45.52,51.48
12:09:18:978,-23.86,5.32,-45.41,51.57
12:09:18:988,-24.00,4.77,-44.90,51.13
12:09:18:998,-23.83,4.51,-44.69,50.84
12:09:19:008,-23.02,5.14,-45.63,51.36
12:09:19:028,-23.51,4.82,-44.79,50.81
12:09:19:038,-23.51,5.09,-45.52,51.48
12:09:19:048,-23.63,4.79,-45.74,51.70
12:09:19:058,-23.30,5.03,-44.88,50.82
12:09:19:078,-23.70,4.79,-44.79,50.90
12:09:19:088,-23.83,4.60,-45.01,51.13
12:09:19:098,-23.64,4.60,-45.85,51.79
12:09:19:108,-23.48,5.36,-45.52,51.50
12:09:19:128,-23.67,5.36,-44.87,51.01
12:09:19:138,-23.74,4.34,-44.80,50.89
12:09:19:148,-23.67,4.16,-44.91,50.93
12:09:19:158,-23.40,5.10,-44.99,50.97
12:09:19:178,-23.67,5.26,-44.66,50.82
12:09:19:188,-23.80,4.97,-45.42,51.52
12:09:19:198,-23.62,4.79,-45.31,51.32
12:09:19:208,-23.23,4.84,-45.32,51.16
12:09:19:228,-23.47,5.20,-44.66,50.72
12:09:19:238,-23.52,4.81,-45.42,51.38
12:09:19:248,-23.66,5.53,-45.08,51.21
12:09:19:258,-23.38,5.47,-45.51,51.45
12:09:19:278,-23.35,4.38,-44.69,50.61
12:09:19:288,-23.35,4.38,-44.69,50.61
12:09:19:298,-23.33,4.75,-45.01,50.91
12:09:19:308,-23.73,5.80,-44.97,51.17
12:09:19:328,-23.16,4.66,-45.32,51.11
12:09:19:338,-23.38,5.47,-45.30,51.27
12:09:19:348,-23.51,4.73,-44.36,50.43
12:09:19:358,-23.69,4.98,-44.99,51.09
12:09:19:378,-23.39,5.11,-44.57,50.59
12:09:19:388,-24.06,5.04,-44.46,50.80
12:09:19:398,-23.52,4.82,-45.10,51.10
12:09:19:408,-23.34,4.73,-45.43,51.30
12:09:19:428,-23.81,4.61,-44.58,50.75
12:09:19:438,-23.67,5.09,-44.35,50.52
12:09:19:448,-23.51,5.00,-45.20,51.19
12:09:19:458,-23.47,5.37,-45.09,51.12
12:09:19:478,-23.92,4.50,-45.01,51.17
12:09:19:488,-24.00,4.94,-45.31,51.51
12:09:19:498,-23.50,5.09,-45.31,51.29
12:09:19:508,-23.40,5.10,-45.09,51.06
12:09:19:528,-23.50,5.01,-44.57,50.63
12:09:19:538,-23.91,4.77,-45.42,51.55
12:09:19:548,-23.38,5.47,-45.41,51.36
12:09:19:558,-23.89,5.05,-45.31,51.47
12:09:19:578,-23.59,4.90,-44.47,50.58
12:09:19:588,-23.64,4.44,-44.91,50.95
12:09:19:598,-23.29,5.12,-44.46,50.45
12:09:19:608,-23.78,5.08,-44.57,50.77
12:09:19:640,-23.86,5.25,-44.77,51.01
12:09:19:650,-23.72,4.88,-45.42,51.47
12:09:19:660,-23.40,5.27,-45.84,51.73
12:09:19:670,-23.18,5.58,-45.41,51.29
12:09:19:680,-24.08,5.03,-45.09,51.37
12:09:19:690,-23.40,4.93,-44.36,50.39
12:09:19:700,-23.67,5.26,-44.98,51.10
12:09:19:710,-23.70,4.98,-45.31,51.38
12:09:19:730,-23.91,4.68,-45.10,51.26
12:09:19:740,-23.42,4.75,-44.69,50.68
12:09:19:750,-23.79,4.98,-44.88,51.04
12:09:19:760,-23.20,5.12,-44.88,50.79
12:09:19:780,-23.30,4.94,-44.47,50.45
12:09:19:790,-23.74,4.51,-45.32,51.36
12:09:19:800,-23.28,5.38,-45.20,51.13
12:09:19:810,-23.39,5.28,-45.30,51.25
12:09:19:830,-23.53,4.54,-44.80,50.81
12:09:19:840,-23.80,4.88,-44.99,51.13
12:09:19:850,-23.20,5.12,-44.99,50.88
12:09:19:860,-23.05,4.86,-45.32,51.08
12:09:19:880,-23.69,4.98,-44.88,51.00
12:09:19:890,-23.75,5.17,-44.14,50.39
12:09:19:900,-23.61,4.99,-45.20,51.24
12:09:19:910,-23.12,6.14,-44.86,50.84
12:09:19:930,-23.58,5.17,-45.20,51.24
12:09:19:940,-23.74,4.60,-45.43,51.47
12:09:19:950,-23.58,5.34,-45.62,51.63
12:09:19:960,-23.33,4.92,-45.31,51.20
12:09:19:980,-24.07,5.12,-44.98,51.27
12:09:19:990,-23.81,4.78,-45.21,51.32
12:09:20:000,-23.70,4.97,-45.52,51.56
12:09:20:010,-23.91,4.60,-44.58,50.80
12:09:20:030,-23.88,5.05,-44.88,51.09
12:09:20:040,-23.59,4.99,-44.99,51.05
12:09:20:050,-23.69,5.15,-45.52,51.57
12:09:20:060,-23.35,4.48,-44.80,50.72
12:09:20:080,-23.06,5.60,-44.66,50.58
12:09:20:090,-23.31,4.93,-44.99,50.91
12:09:20:100,-23.64,5.62,-45.08,51.21
12:09:20:110,-23.59,6.19,-44.75,50.97
12:09:20:130,-23.79,4.79,-44.47,50.66
12:09:20:140,-23.19,5.22,-44.68,50.61
12:09:20:150,-23.44,5.83,-45.08,51.14
12:09:20:160,-23.45,5.73,-45.19,51.23
12:09:20:180,-23.27,5.32,-44.14,50.18
12:09:20:190,-23.50,5.09,-45.09,51.10
12:09:20:200,-23.79,5.05,-45.41,51.51
12:09:20:210,-23.19,5.48,-45.93,51.75
12:09:20:230,-23.51,4.90,-45.10,51.10
12:09:20:240,-24.03,4.39,-45.01,51.21
12:09:20:250,-23.53,4.37,-44.27,50.33
12:09:20:260,-22.81,5.26,-45.09,50.81
12:09:20:280,-23.11,5.22,-45.41,51.22
12:09:20:290,-23.81,4.78,-45.21,51.32
12:09:20:300,-23.01,5.15,-44.79,50.61
12:09:20:310,-23.19,5.31,-45.31,51.18
12:09:20:330,-23.95,5.42,-44.98,51.25
12:09:20:340,-23.77,5.33,-45.09,51.25
12:09:20:350,-23.50,5.17,-45.52,51.49
12:09:20:360,-22.98,5.60,-45.30,51.10
12:09:20:380,-23.83,4.60,-45.10,51.22
12:09:20:390,-23.99,5.04,-45.31,51.51
12:09:20:400,-23.40,5.20,-45.20,51.16
12:09:20:410,-23.36,5.39,-44.66,50.69
12:09:20:430,-23.84,4.42,-45.01,51.12
12:09:20:440,-23.61,4.89,-45.10,51.14
12:09:20:450,-23.38,5.12,-44.25,50.31
12:09:20:460,-23.44,4.82,-45.42,51.34
12:09:20:480,-23.47,5.28,-44.88,50.93
12:09:20:490,-23.45,4.47,-44.91,50.86
12:09:20:500,-23.40,4.93,-44.57,50.58
12:09:20:510,-23.17,5.49,-44.87,50.80
12:09:20:530,-23.42,4.65,-44.69,50.67
12:09:20:540,-23.69,4.98,-45.10,51.19
12:09:20:550,-23.59,4.99,-44.79,50.87
12:09:20:560,-23.01,5.22,-45.52,51.27
12:09:20:580,-23.30,5.20,-45.20,51.12
12:09:20:590,-23.64,4.70,-45.85,51.80
12:09:20:600,-23.96,5.14,-44.77,51.04
12:09:20:610,-23.38,5.47,-45.51,51.45
12:09:20:630,-23.34,4.56,-44.90,50.81
12:09:20:640,-23.61,5.08,-45.42,51.44
12:09:20:650,-24.05,4.29,-45.43,51.58
12:09:20:660,-23.94,5.50,-44.87,51.15
12:09:20:680,-23.79,5.15,-45.52,51.62
12:09:20:690,-23.46,5.55,-45.40,51.40
12:09:20:700,-23.29,5.03,-44.46,50.44
12:09:20:710,-23.16,5.59,-44.66,50.62
12:09:20:730,-23.73,4.61,-45.01,51.09
12:09:20:740,-23.78,5.06,-44.88,51.04
12:09:20:750,-22.53,5.10,-45.21,50.77
12:09:20:760,-23.39,5.20,-44.99,50.97
12:09:20:780,-23.67,5.43,-45.41,51.49
12:09:20:790,-23.35,5.56,-44.87,50.89
12:09:20:800,-23.17,5.66,-45.62,51.47
12:09:20:810,-23.39,5.28,-45.30,51.25
12:09:20:830,-23.39,5.11,-44.46,50.49
12:09:20:840,-23.39,5.28,-45.20,51.17
12:09:20:850,-23.18,5.40,-45.09,50.99
12:09:20:861,-23.67,5.34,-45.30,51.39
12:09:20:880,-23.72,4.71,-44.90,50.99
12:09:20:890,-23.86,5.06,-44.46,50.71
12:09:20:900,-23.30,5.20,-45.31,51.22
12:09:20:910,-23.24,5.76,-44.87,50.86
12:09:20:930,-23.81,4.68,-45.21,51.32
12:09:20:940,-23.83,4.51,-45.01,51.12
12:09:20:950,-23.40,5.10,-45.09,51.06
12:09:20:960,-23.30,5.28,-45.84,51.69
12:09:20:980,-23.69,5.16,-45.31,51.39
12:09:20:990,-23.72,4.79,-45.31,51.37
12:09:21:000,-23.57,5.37,-44.87,50.97
12:09:21:010,-23.99,4.87,-44.68,50.94
12:09:21:020,-23.59,4.82,-44.25,50.38
12:09:21:040,-23.39,5.37,-45.62,51.54
12:09:21:050,-23.72,4.71,-45.01,51.09
12:09:21:060,-23.90,4.87,-44.99,51.18
12:09:21:080,-23.29,5.29,-45.41,51.31
12:09:21:090,-23.30,5.20,-45.31,51.22
12:09:21:100,-23.00,5.16,-44.46,50.32
12:09:21:110,-23.31,5.01,-45.20,51.11
12:09:21:130,-23.79,4.97,-45.10,51.23
12:09:21:140,-23.85,4.49,-45.75,51.79
12:09:21:150,-23.39,5.28,-45.41,51.35
12:09:21:160,-23.09,5.22,-44.99,50.84
12:09:21:180,-23.79,5.05,-45.41,51.51
12:09:21:190,-23.50,5.09,-44.99,51.01
12:09:21:200,-23.30,5.20,-45.20,51.12
12:09:21:210,-23.57,5.27,-44.98,51.06
12:09:21:230,-23.52,4.72,-45.01,51.00
12:09:21:240,-24.01,4.76,-45.31,51.50
12:09:21:250,-23.53,4.62,-45.12,51.09
12:09:21:260,-23.09,5.40,-45.20,51.05
12:09:21:280,-23.50,5.27,-45.52,51.50
12:09:21:290,-23.92,4.59,-45.32,51.45
12:09:21:300,-23.47,5.11,-44.36,50.45
12:09:21:310,-23.45,5.65,-44.76,50.85
12:09:21:330,-23.59,5.09,-44.99,51.06
12:09:21:340,-23.62,4.79,-45.31,51.32
12:09:21:350,-23.39,5.37,-45.41,51.36
12:09:21:360,-23.61,4.64,-44.37,50.47
12:09:21:380,-23.70,4.79,-44.90,51.00
12:09:21:390,-23.70,4.89,-44.88,50.99
12:09:21:400,-23.38,5.47,-45.19,51.17
12:09:21:410,-23.58,5.00,-44.25,50.39
12:09:21:430,-23.91,4.68,-44.90,51.08
12:09:21:440,-23.81,4.78,-45.21,51.32
12:09:21:450,-23.70,5.15,-45.84,51.86
12:09:21:460,-23.69,5.06,-45.41,51.47
12:09:21:480,-23.89,4.88,-44.68,50.90
12:09:21:490,-23.81,4.51,-44.58,50.74
12:09:21:500,-23.13,6.04,-45.29,51.21
12:09:21:510,-23.50,5.01,-44.57,50.63
12:09:21:530,-24.01,4.59,-44.90,51.12
12:09:21:540,-23.62,4.72,-44.79,50.85
12:09:21:550,-23.33,4.92,-45.31,51.20
12:09:21:560,-23.11,5.04,-44.88,50.73
12:09:21:580,-23.41,5.01,-45.10,51.06
12:09:21:590,-23.08,5.25,-44.25,50.18
12:09:21:600,-23.40,5.01,-44.79,50.78
12:09:21:610,-23.18,5.40,-44.77,50.71
12:09:21:630,-23.69,4.81,-44.47,50.62
12:09:21:640,-23.62,4.88,-45.63,51.61
12:09:21:650,-23.39,5.20,-44.66,50.68
12:09:21:660,-23.90,4.77,-44.99,51.17
12:09:21:680,-23.16,4.57,-45.01,50.82
12:09:21:690,-23.31,4.93,-44.99,50.91
12:09:21:700,-23.40,5.01,-44.68,50.68
12:09:21:710,-23.33,4.75,-44.90,50.82
12:09:21:730,-23.59,5.00,-44.68,50.77
12:09:21:740,-23.72,4.78,-45.42,51.46
12:09:21:750,-23.30,5.03,-44.79,50.74
12:09:21:760,-23.42,4.82,-45.32,51.25
12:09:21:780,-23.57,5.27,-44.98,51.06
12:09:21:790,-23.16,4.57,-45.23,51.01
12:09:21:800,-23.58,5.17,-44.98,51.05
12:09:21:810,-23.41,4.92,-44.99,50.96
12:09:21:830,-23.90,4.87,-44.99,51.18
12:09:21:840,-24.19,4.83,-45.31,51.59
12:09:21:850,-23.58,5.00,-44.46,50.57
12:09:21:860,-22.83,5.08,-45.10,50.80
12:09:21:880,-23.59,5.09,-44.99,51.06
12:09:21:890,-23.59,4.92,-44.36,50.48
12:09:21:900,-23.41,5.10,-45.42,51.35
12:09:21:910,-23.70,4.88,-45.21,51.28
12:09:21:930,-23.72,4.71,-45.01,51.09
12:09:21:940,-23.72,4.79,-45.10,51.18
12:09:21:950,-23.55,5.64,-44.87,50.99
12:09:21:960,-22.97,5.61,-44.87,50.72
12:09:21:980,-23.64,5.54,-44.87,51.02
12:09:21:990,-23.85,5.33,-44.66,50.91
12:09:22:000,-23.35,5.56,-44.87,50.89
12:09:22:010,-23.44,4.64,-45.12,51.05
12:09:22:030,-23.81,4.78,-45.31,51.41
12:09:22:040,-23.50,5.00,-44.99,51.01
12:09:22:050,-23.13,5.03,-45.63,51.40
12:09:22:060,-22.95,5.89,-44.76,50.65
12:09:22:080,-23.69,4.99,-44.77,50.90
12:09:22:090,-23.79,5.06,-44.99,51.15
12:09:22:100,-23.30,5.20,-45.20,51.12
12:09:22:110,-23.90,4.95,-45.20,51.37
12:09:22:130,-23.83,4.77,-45.74,51.79
12:09:22:140,-23.62,4.79,-45.42,51.42
12:09:22:150,-23.79,4.88,-44.79,50.95
12:09:22:160,-22.83,6.17,-44.75,50.61
12:09:22:180,-23.61,4.90,-44.88,50.95
12:09:22:190,-23.30,5.11,-45.10,51.02
12:09:22:200,-22.77,5.72,-44.87,50.64
12:09:22:210,-23.70,4.88,-45.10,51.19
12:09:22:230,-23.31,4.93,-45.10,51.01
12:09:22:240,-23.22,4.94,-44.90,50.78
12:09:22:250,-23.78,5.15,-45.20,51.33
12:09:22:260,-23.02,6.32,-45.59,51.46
12:09:22:280,-23.78,5.25,-45.20,51.34
12:09:22:290,-24.14,5.21,-44.55,50.94
12:09:22:300,-23.68,5.17,-44.88,51.01
12:09:22:310,-22.75,6.08,-45.60,51.33
12:09:22:330,-23.80,4.88,-45.10,51.23
12:09:22:340,-23.96,5.40,-45.30,51.53
12:09:22:350,-22.88,5.44,-44.46,50.29
12:09:22:360,-22.98,5.60,-45.30,51.10
12:09:22:380,-23.59,5.17,-45.31,51.35
12:09:22:390,-22.91,5.33,-45.52,51.24
12:09:22:400,-23.47,5.45,-45.51,51.49
12:09:22:410,-23.88,4.97,-44.68,50.90
12:09:22:430,-23.55,4.45,-44.91,50.90
12:09:22:440,-23.89,4.88,-44.68,50.90
12:09:22:450,-23.00,5.40,-45.52,51.28
12:09:22:460,-23.59,5.17,-45.31,51.35
12:09:22:480,-23.41,4.92,-45.10,51.05
12:09:22:490,-23.61,4.89,-45.10,51.14
12:09:22:500,-23.00,5.40,-45.52,51.28
12:09:22:510,-23.86,5.40,-45.51,51.67
12:09:22:525,-23.46,4.45,-45.32,51.23
12:09:22:535,-23.77,5.08,-44.46,50.67
12:09:22:555,-23.28,5.48,-45.09,51.04
12:09:22:565,-23.90,4.77,-44.99,51.17
12:09:22:575,-23.44,4.73,-45.21,51.15
12:09:22:585,-23.68,5.09,-44.46,50.63
12:09:22:605,-23.66,5.36,-44.77,50.92
12:09:22:615,-23.02,5.31,-46.26,51.95
12:09:22:625,-23.52,4.81,-45.32,51.29
12:09:22:635,-23.50,5.18,-45.20,51.21
12:09:22:655,-23.00,5.16,-44.46,50.32
12:09:22:665,-23.41,5.00,-45.31,51.25
12:09:22:675,-23.07,5.86,-45.82,51.64
12:09:22:685,-23.90,4.78,-44.68,50.89
12:09:22:705,-23.97,5.14,-45.09,51.33
12:09:22:715,-23.56,5.45,-44.98,51.07
12:09:22:725,-23.66,4.26,-44.91,50.94
12:09:22:735,-23.17,5.66,-45.51,51.38
12:09:22:755,-23.41,4.92,-44.90,50.87
12:09:22:765,-23.74,4.34,-44.80,50.89
12:09:22:775,-23.11,5.39,-45.73,51.52
