# sensor:magnetometer
# Requested Sample Rate: 75 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:03:53:610,-23.59,5.17,-45.31,51.35
12:03:53:630,-23.51,6.10,-45.18,51.29
12:03:53:640,-24.13,4.56,-45.53,51.73
12:03:53:650,-23.83,5.70,-45.08,51.31
12:03:53:670,-23.05,6.04,-45.60,51.45
12:03:53:680,-23.69,5.23,-45.84,51.86
12:03:53:690,-23.17,5.84,-46.14,51.96
12:03:53:710,-23.39,5.20,-44.99,50.97
12:03:53:720,-23.48,5.37,-45.30,51.31
12:03:53:740,-23.22,6.14,-44.86,50.88
12:03:53:750,-23.24,5.94,-45.40,51.34
12:03:53:760,-23.42,6.19,-45.59,51.63
12:03:53:770,-23.63,5.89,-45.40,51.52
12:03:53:790,-23.24,5.94,-45.29,51.25
12:03:53:800,-22.83,6.43,-45.70,51.49
12:03:53:810,-23.11,6.32,-45.27,51.22
12:03:53:830,-23.33,6.11,-45.49,51.49
12:03:53:840,-23.28,6.49,-44.94,51.03
12:03:53:860,-23.40,5.37,-45.84,51.74
12:03:53:870,-23.02,6.15,-45.07,50.98
12:03:53:880,-23.92,5.69,-45.08,51.35
12:03:53:890,-24.17,6.22,-44.74,51.23
12:03:53:910,-23.72,4.88,-45.42,51.47
12:03:53:920,-23.57,5.54,-45.51,51.55
12:03:53:930,-23.35,5.92,-46.03,51.95
12:03:53:950,-23.73,5.62,-44.76,50.97
12:03:53:960,-23.86,5.23,-45.09,51.28
12:03:53:970,-23.45,5.55,-44.87,50.93
12:03:53:990,-23.33,6.01,-45.29,51.29
12:03:54:000,-23.34,5.83,-45.18,51.18
12:03:54:010,-23.80,5.05,-45.52,51.61
12:03:54:030,-24.18,5.10,-45.52,51.79
12:03:54:040,-23.85,5.50,-45.40,51.57
12:03:54:050,-23.35,5.66,-44.87,50.90
12:03:54:070,-23.75,5.43,-45.08,51.24
12:03:54:080,-23.46,5.47,-44.98,51.03
12:03:54:090,-23.34,5.93,-45.49,51.47
12:03:54:110,-23.85,5.50,-45.30,51.49
12:03:54:120,-23.30,6.12,-44.64,50.73
12:03:54:130,-23.02,6.32,-45.70,51.56
12:03:54:150,-23.47,5.37,-44.98,51.02
12:03:54:160,-23.39,5.37,-45.62,51.54
12:03:54:170,-23.48,6.38,-44.96,51.12
12:03:54:190,-22.94,6.06,-45.29,51.12
12:03:54:200,-23.14,5.95,-45.18,51.11
12:03:54:210,-23.66,5.53,-45.08,51.21
12:03:54:230,-23.69,5.15,-45.52,51.57
12:03:54:240,-23.94,5.59,-45.29,51.53
12:03:54:251,-23.81,5.88,-45.07,51.31
12:03:54:270,-23.24,6.03,-45.71,51.64
12:03:54:280,-23.39,5.20,-45.09,51.06
12:03:54:290,-23.89,6.06,-44.64,50.99
12:03:54:310,-23.68,5.26,-45.20,51.30
12:03:54:320,-23.14,5.86,-45.08,51.01
12:03:54:330,-23.25,5.84,-45.60,51.52
12:03:54:350,-23.52,5.83,-44.76,50.90
12:03:54:360,-23.63,5.72,-45.08,51.22
12:03:54:370,-23.35,5.83,-45.40,51.38
12:03:54:390,-23.19,5.48,-45.62,51.47
12:03:54:400,-23.57,5.36,-44.98,51.06
12:03:54:420,-22.59,5.64,-45.41,51.03
12:03:54:430,-23.46,5.55,-45.30,51.31
12:03:54:440,-23.47,5.45,-45.41,51.41
12:03:54:450,-23.56,5.45,-44.98,51.07
12:03:54:470,-23.03,5.97,-44.86,50.78
12:03:54:480,-23.86,5.50,-45.71,51.86
12:03:54:490,-23.41,6.28,-45.38,51.45
12:03:54:510,-23.67,5.26,-44.88,51.01
12:03:54:520,-23.67,5.34,-45.30,51.39
12:03:54:530,-23.41,6.19,-45.49,51.54
12:03:54:550,-23.53,5.73,-44.97,51.08
12:03:54:560,-23.85,5.33,-44.77,51.01
12:03:54:570,-23.02,6.33,-45.27,51.18
12:03:54:590,-23.00,5.58,-46.15,51.87
12:03:54:600,-23.44,5.75,-44.54,50.66
12:03:54:620,-23.64,5.71,-45.19,51.32
12:03:54:630,-23.29,6.58,-45.26,51.33
12:03:54:640,-23.77,5.42,-45.41,51.54
12:03:54:650,-23.68,5.26,-45.09,51.20
12:03:54:670,-22.64,6.19,-45.29,51.01
12:03:54:680,-23.66,5.44,-44.87,51.02
12:03:54:690,-23.08,5.59,-45.41,51.24
12:03:54:710,-23.61,6.17,-45.27,51.43
12:03:54:720,-23.38,5.47,-45.19,51.17
12:03:54:730,-23.84,5.78,-45.60,51.78
12:03:54:750,-23.58,5.17,-45.20,51.24
12:03:54:760,-23.46,5.55,-45.40,51.40
12:03:54:770,-23.39,6.38,-45.16,51.26
12:03:54:790,-23.42,6.01,-45.07,51.15
12:03:54:800,-23.68,5.26,-45.20,51.30
12:03:54:810,-24.00,5.11,-45.95,52.09
12:03:54:831,-23.56,5.62,-45.40,51.45
12:03:54:840,-24.01,5.69,-44.54,50.92
12:03:54:850,-23.66,5.44,-45.09,51.21
12:03:54:870,-23.73,5.80,-45.40,51.55
12:03:54:880,-23.44,6.00,-45.71,51.72
12:03:54:890,-23.44,6.00,-45.49,51.53
12:03:54:910,-23.96,5.32,-45.19,51.42
12:03:54:920,-23.44,5.75,-44.87,50.95
12:03:54:930,-23.05,6.14,-45.70,51.55
12:03:54:950,-23.42,6.09,-45.70,51.71
12:03:54:960,-23.83,5.97,-45.70,51.88
12:03:54:970,-23.05,5.87,-45.19,51.06
12:03:54:990,-23.03,6.05,-45.18,51.07
12:03:55:000,-23.75,5.60,-45.71,51.82
12:03:55:010,-23.77,5.51,-45.71,51.82
12:03:55:030,-22.95,5.97,-45.18,51.02
12:03:55:040,-23.63,5.81,-45.40,51.51
12:03:55:050,-23.47,5.45,-45.51,51.49
12:03:55:070,-23.33,6.01,-45.29,51.29
12:03:55:080,-23.27,6.76,-45.05,51.16
12:03:55:100,-24.07,5.12,-44.88,51.19
12:03:55:110,-24.13,5.56,-45.29,51.62
12:03:55:120,-23.62,5.99,-45.29,51.43
12:03:55:130,-23.57,5.62,-45.82,51.84
12:03:55:150,-23.36,5.56,-45.19,51.17
12:03:55:160,-23.75,5.43,-45.08,51.24
12:03:55:170,-23.03,6.14,-45.49,51.36
12:03:55:190,-23.02,6.23,-45.07,50.99
12:03:55:200,-24.02,5.76,-45.40,51.68
12:03:55:210,-23.85,5.50,-45.40,51.57
12:03:55:230,-23.75,5.51,-45.19,51.35
12:03:55:240,-23.97,5.31,-45.51,51.71
12:03:55:250,-23.95,5.50,-45.30,51.53
12:03:55:270,-23.42,6.27,-45.91,51.92
12:03:55:280,-23.55,5.64,-45.08,51.17
12:03:55:300,-23.53,5.82,-44.97,51.09
12:03:55:310,-23.62,5.73,-44.22,50.46
12:03:55:321,-23.31,6.12,-44.86,50.93
12:03:55:330,-23.29,5.47,-45.73,51.61
12:03:55:350,-23.19,5.31,-45.09,50.98
12:03:55:360,-23.45,5.65,-44.76,50.85
12:03:55:370,-23.50,6.10,-44.75,50.91
12:03:55:390,-23.86,5.59,-46.03,52.15
12:03:55:401,-23.84,5.51,-44.76,51.01
12:03:55:410,-23.20,5.29,-45.63,51.46
12:03:55:430,-23.86,5.23,-44.98,51.19
12:03:55:440,-23.69,5.16,-45.41,51.48
12:03:55:450,-23.62,4.89,-45.53,51.52
12:03:55:470,-23.35,5.75,-45.19,51.19
12:03:55:481,-22.97,5.78,-45.62,51.40
12:03:55:491,-23.73,5.71,-44.86,51.07
12:03:55:510,-23.51,5.17,-45.73,51.67
12:03:55:520,-23.78,5.33,-45.52,51.63
12:03:55:530,-23.58,6.54,-45.58,51.73
12:03:55:550,-23.58,5.36,-45.41,51.45
12:03:55:560,-24.38,4.99,-45.52,51.87
12:03:55:570,-22.75,6.16,-45.92,51.62
12:03:55:590,-23.33,6.11,-45.38,51.39
12:03:55:601,-23.44,5.83,-45.18,51.23
12:03:55:610,-23.36,5.48,-44.98,50.98
12:03:55:630,-22.89,5.70,-45.62,51.35
12:03:55:641,-23.16,5.76,-45.40,51.29
12:03:55:650,-23.80,4.95,-45.52,51.60
12:03:55:670,-23.51,6.19,-45.27,51.39
12:03:55:681,-23.28,5.38,-45.20,51.13
12:03:55:700,-23.07,5.76,-45.82,51.63
12:03:55:710,-23.73,5.80,-45.08,51.27
12:03:55:720,-23.41,6.19,-45.49,51.54
12:03:55:730,-23.36,5.82,-45.92,51.85
12:03:55:750,-23.69,5.15,-45.52,51.57
12:03:55:760,-23.67,5.34,-44.98,51.11
12:03:55:770,-23.24,6.10,-46.13,52.01
12:03:55:791,-23.19,6.49,-45.27,51.28
12:03:55:800,-23.57,5.45,-45.19,51.26
12:03:55:810,-23.85,5.33,-44.66,50.91
12:03:55:830,-23.18,5.75,-46.25,52.05
12:03:55:840,-23.59,5.16,-45.41,51.43
12:03:55:850,-23.62,4.79,-45.42,51.42
12:03:55:870,-23.36,5.65,-45.19,51.18
12:03:55:880,-23.44,6.00,-45.49,51.53
12:03:55:890,-23.53,5.99,-45.60,51.67
12:03:55:910,-23.89,5.21,-46.04,52.13
12:03:55:920,-23.69,5.16,-45.31,51.39
12:03:55:930,-23.24,6.03,-45.38,51.34
12:03:55:950,-23.17,5.50,-44.77,50.71
12:03:55:960,-23.56,5.37,-44.77,50.88
12:03:55:970,-23.39,5.45,-45.62,51.55
12:03:55:990,-23.55,5.55,-44.76,50.88
12:03:56:000,-23.47,5.64,-45.71,51.70
12:03:56:010,-23.58,5.43,-45.82,51.82
12:03:56:030,-23.35,6.00,-45.92,51.87
12:03:56:040,-23.08,5.67,-45.62,51.44
12:03:56:050,-23.46,5.64,-45.51,51.51
12:03:56:071,-23.13,6.04,-45.29,51.21
12:03:56:080,-23.53,5.99,-45.70,51.75
12:03:56:100,-23.35,5.48,-44.55,50.60
12:03:56:110,-23.73,5.62,-44.44,50.70
12:03:56:120,-23.05,5.87,-45.19,51.06
12:03:56:131,-23.53,5.90,-45.40,51.47
12:03:56:150,-23.42,5.84,-44.65,50.76
12:03:56:160,-23.63,5.81,-45.29,51.41
12:03:56:180,-23.20,6.31,-45.16,51.17
12:03:56:190,-23.39,5.45,-45.93,51.83
12:03:56:200,-23.36,5.73,-45.60,51.56
12:03:56:220,-23.56,5.71,-45.71,51.74
12:03:56:230,-23.07,5.42,-44.55,50.46
12:03:56:240,-23.25,5.84,-45.29,51.24
12:03:56:260,-23.30,6.39,-45.16,51.22
12:03:56:270,-22.73,6.36,-45.27,51.06
12:03:56:280,-23.46,5.72,-45.82,51.80
12:03:56:300,-22.89,5.51,-45.41,51.15
12:03:56:310,-23.34,5.76,-44.76,50.81
12:03:56:320,-23.47,5.54,-45.82,51.78
12:03:56:340,-24.24,5.47,-45.51,51.85
12:03:56:350,-23.58,5.18,-44.77,50.87
12:03:56:360,-23.53,5.99,-45.92,51.95
12:03:56:370,-23.30,6.30,-45.16,51.21
12:03:56:391,-23.11,5.22,-45.41,51.22
12:03:56:401,-23.96,5.32,-44.98,51.24
12:03:56:410,-23.96,5.40,-45.41,51.63
12:03:56:430,-23.61,6.09,-45.18,51.33
12:03:56:440,-23.64,5.62,-45.19,51.31
12:03:56:450,-23.41,6.27,-45.81,51.83
12:03:56:470,-23.56,5.45,-44.98,51.07
12:03:56:480,-23.25,5.58,-44.76,50.75
12:03:56:491,-23.07,5.69,-45.30,51.15
12:03:56:510,-23.84,5.78,-45.49,51.69
12:03:56:520,-23.74,5.70,-45.29,51.45
12:03:56:530,-23.03,6.22,-45.70,51.55
12:03:56:550,-23.51,6.00,-44.86,51.00
12:03:56:560,-24.14,5.56,-45.51,51.81
12:03:56:570,-23.79,5.23,-45.62,51.71
12:03:56:590,-23.42,6.10,-45.60,51.63
12:03:56:601,-23.88,6.42,-45.16,51.49
12:03:56:620,-23.94,5.67,-45.51,51.73
12:03:56:630,-23.66,5.70,-45.71,51.79
12:03:56:641,-23.73,5.71,-44.65,50.89
12:03:56:651,-23.92,5.77,-45.40,51.64
12:03:56:670,-23.55,5.64,-44.97,51.07
12:03:56:680,-23.55,5.72,-45.29,51.36
12:03:56:690,-23.81,5.80,-44.86,51.12
12:03:56:710,-23.95,5.50,-45.30,51.53
12:03:56:720,-23.56,5.62,-45.40,51.45
12:03:56:730,-23.08,5.50,-45.09,50.95
12:03:56:750,-23.73,5.80,-45.08,51.27
12:03:56:760,-23.78,5.15,-45.20,51.33
12:03:56:770,-23.47,5.45,-45.30,51.31
12:03:56:790,-22.85,5.98,-45.40,51.17
12:03:56:800,-23.72,5.98,-45.07,51.28
12:03:56:811,-23.47,5.45,-45.30,51.31
12:03:56:830,-23.73,5.97,-45.81,51.94
12:03:56:840,-23.59,5.16,-45.63,51.63
12:03:56:850,-23.27,5.48,-44.98,50.94
12:03:56:870,-23.58,5.10,-44.46,50.58
12:03:56:880,-23.73,5.80,-45.08,51.27
12:03:56:890,-23.22,6.21,-45.38,51.35
12:03:56:910,-23.90,5.04,-45.52,51.66
12:03:56:920,-23.74,5.61,-45.19,51.35
12:03:56:940,-22.89,5.77,-46.25,51.92
12:03:56:950,-23.20,5.21,-45.52,51.36
12:03:56:960,-23.07,6.95,-45.68,51.64
12:03:56:970,-23.24,6.01,-45.81,51.72
12:03:56:990,-23.02,6.32,-45.49,51.38
12:03:57:000,-23.25,5.76,-45.29,51.23
12:03:57:010,-23.24,5.94,-45.40,51.34
12:03:57:031,-22.86,6.06,-45.81,51.56
12:03:57:040,-23.34,5.83,-45.18,51.18
12:03:57:050,-23.78,5.42,-45.82,51.91
12:03:57:070,-23.36,5.65,-45.51,51.46
12:03:57:080,-23.29,5.29,-45.09,51.03
12:03:57:100,-23.24,5.86,-45.08,51.05
12:03:57:110,-23.23,5.94,-44.86,50.86
12:03:57:120,-23.27,5.66,-45.40,51.32
12:03:57:130,-23.29,6.31,-44.64,50.74
12:03:57:150,-23.38,5.47,-45.41,51.36
12:03:57:161,-23.46,5.55,-45.30,51.31
12:03:57:170,-23.05,6.05,-45.40,51.27
12:03:57:190,-23.36,5.65,-45.19,51.18
12:03:57:200,-23.74,5.61,-45.29,51.44
12:03:57:211,-24.03,5.58,-45.29,51.57
12:03:57:230,-23.45,5.90,-45.71,51.71
12:03:57:240,-23.62,5.99,-45.07,51.23
12:03:57:261,-23.41,6.28,-45.48,51.54
12:03:57:270,-23.66,5.61,-45.62,51.69
12:03:57:280,-23.52,6.00,-45.18,51.29
12:03:57:290,-23.16,5.86,-45.51,51.39
12:03:57:310,-23.55,5.81,-45.71,51.75
12:03:57:320,-23.94,5.59,-45.29,51.53
12:03:57:330,-22.95,5.97,-45.29,51.12
12:03:57:350,-24.07,5.20,-45.62,51.84
12:03:57:361,-23.38,5.38,-45.09,51.07
12:03:57:370,-23.61,4.90,-44.88,50.95
12:03:57:390,-22.75,6.08,-45.29,51.04
12:03:57:400,-23.25,6.01,-45.92,51.82
12:03:57:420,-23.23,6.03,-45.29,51.25
12:03:57:430,-23.23,5.86,-44.76,50.77
12:03:57:440,-23.94,5.60,-44.97,51.25
12:03:57:450,-23.55,5.72,-45.08,51.18
12:03:57:470,-23.95,5.50,-45.30,51.53
12:03:57:480,-23.94,5.77,-45.60,51.83
12:03:57:490,-23.01,6.77,-46.32,52.16
12:03:57:511,-23.14,6.04,-45.38,51.30
12:03:57:520,-23.50,6.19,-45.07,51.20
12:03:57:530,-22.91,6.43,-45.38,51.24
12:03:57:551,-23.28,5.65,-45.82,51.71
12:03:57:560,-23.64,5.80,-45.60,51.69
12:03:57:570,-22.09,6.14,-46.14,51.52
12:03:57:590,-23.16,6.11,-46.24,52.07
12:03:57:600,-23.39,5.28,-44.98,50.97
12:03:57:610,-23.13,6.31,-45.81,51.71
12:03:57:630,-23.74,5.53,-44.76,50.97
12:03:57:640,-23.42,6.10,-45.60,51.63
12:03:57:650,-24.23,5.65,-45.29,51.67
12:03:57:670,-22.97,6.97,-45.90,51.80
12:03:57:680,-23.57,5.62,-45.82,51.84
12:03:57:690,-23.13,5.95,-44.86,50.82
12:03:57:710,-23.14,5.87,-44.97,50.91
12:03:57:720,-23.38,5.47,-45.41,51.36
12:03:57:730,-23.59,5.09,-44.99,51.06
12:03:57:750,-24.02,5.76,-45.40,51.68
12:03:57:760,-23.55,5.64,-44.76,50.89
12:03:57:770,-22.84,6.16,-45.49,51.28
12:03:57:790,-22.88,5.87,-46.03,51.74
12:03:57:800,-23.81,5.80,-44.86,51.12
12:03:57:811,-23.74,5.80,-45.49,51.64
12:03:57:830,-23.51,5.00,-45.20,51.19
12:03:57:840,-23.57,5.18,-44.46,50.59
12:03:57:850,-23.44,5.83,-45.18,51.23
12:03:57:870,-23.55,5.47,-44.55,50.69
12:03:57:880,-23.97,5.22,-45.30,51.52
12:03:57:890,-23.29,6.31,-44.53,50.65
12:03:57:910,-23.46,5.55,-45.19,51.22
12:03:57:920,-23.84,5.51,-44.98,51.21
12:03:57:930,-23.45,5.73,-45.08,51.14
12:03:57:950,-23.56,5.54,-45.19,51.26
12:03:57:960,-23.75,5.36,-44.44,50.68
12:03:57:980,-23.03,6.14,-45.49,51.36
12:03:57:990,-23.78,5.33,-45.62,51.72
12:03:58:000,-23.24,5.93,-45.49,51.43
12:03:58:010,-22.85,5.98,-45.29,51.08
12:03:58:030,-23.33,6.11,-45.49,51.49
12:03:58:040,-23.91,5.87,-45.29,51.55
12:03:58:050,-24.05,5.40,-44.87,51.19
12:03:58:071,-23.06,5.86,-45.51,51.35
12:03:58:080,-23.30,5.20,-45.52,51.40
12:03:58:090,-24.03,5.59,-45.08,51.39
12:03:58:110,-23.55,5.81,-45.40,51.47
12:03:58:121,-23.83,5.70,-44.76,51.03
12:03:58:130,-23.41,6.20,-45.38,51.44
12:03:58:150,-23.56,5.62,-45.71,51.73
12:03:58:160,-23.66,5.80,-45.92,51.98
12:03:58:180,-23.16,5.94,-45.71,51.59
12:03:58:190,-23.03,5.97,-44.86,50.78
12:03:58:200,-23.01,6.33,-45.16,51.08
12:03:58:210,-23.31,6.12,-44.75,50.83
12:03:58:230,-24.12,5.76,-45.07,51.44
12:03:58:240,-23.64,5.45,-44.55,50.73
12:03:58:250,-23.24,5.86,-44.97,50.96
12:03:58:270,-23.27,5.66,-45.30,51.24
12:03:58:281,-23.07,5.77,-45.71,51.53
12:03:58:290,-23.48,5.45,-45.62,51.60
12:03:58:310,-24.05,5.40,-45.08,51.38
12:03:58:320,-23.16,5.86,-45.40,51.30
12:03:58:330,-23.16,6.03,-45.92,51.78
12:03:58:350,-23.36,5.65,-45.40,51.37
12:03:58:360,-23.64,5.88,-46.13,52.17
12:03:58:370,-22.74,6.43,-46.34,52.01
12:03:58:390,-23.55,5.72,-45.19,51.28
12:03:58:400,-23.13,6.31,-45.81,51.71
12:03:58:410,-23.22,5.20,-45.63,51.46
12:03:58:430,-23.23,6.04,-45.07,51.06
12:03:58:440,-23.81,5.80,-44.75,51.02
12:03:58:450,-23.94,5.69,-45.29,51.54
12:03:58:470,-23.67,5.43,-45.62,51.68
12:03:58:480,-23.58,5.26,-45.41,51.44
12:03:58:490,-23.24,5.67,-44.65,50.66
12:03:58:510,-23.27,5.49,-44.66,50.66
12:03:58:520,-22.86,5.88,-45.29,51.07
12:03:58:540,-23.56,5.54,-45.19,51.26
12:03:58:550,-23.28,5.38,-45.20,51.13
12:03:58:561,-23.03,6.05,-44.97,50.89
12:03:58:580,-23.67,5.36,-44.87,51.01
12:03:58:590,-23.27,5.49,-44.77,50.76
12:03:58:600,-22.96,5.88,-45.29,51.11
12:03:58:610,-23.45,5.65,-44.76,50.85
12:03:58:630,-23.57,5.53,-45.62,51.64
12:03:58:640,-23.83,5.71,-44.65,50.93
12:03:58:650,-23.94,5.67,-45.60,51.82
12:03:58:671,-23.23,6.11,-45.60,51.54
12:03:58:680,-23.64,5.62,-44.87,51.03
12:03:58:690,-22.98,5.51,-44.98,50.81
12:03:58:711,-23.83,5.97,-45.60,51.80
12:03:58:720,-23.75,5.51,-45.19,51.35
12:03:58:730,-23.12,6.22,-45.27,51.21
12:03:58:750,-23.34,5.84,-45.08,51.10
12:03:58:760,-23.36,5.65,-45.40,51.37
12:03:58:770,-23.56,5.62,-45.62,51.65
12:03:58:790,-23.05,6.05,-45.49,51.36
12:03:58:800,-23.64,5.54,-44.76,50.92
12:03:58:810,-23.34,6.01,-45.60,51.58
12:03:58:831,-23.53,5.90,-45.40,51.47
12:03:58:840,-23.52,6.00,-45.29,51.38
12:03:58:850,-23.34,6.01,-45.81,51.76
12:03:58:870,-23.34,6.01,-45.60,51.58
12:03:58:880,-23.38,5.38,-44.98,50.98
12:03:58:890,-23.61,6.09,-45.18,51.33
12:03:58:910,-24.06,5.22,-44.98,51.28
12:03:58:920,-23.56,5.54,-44.98,51.08
12:03:58:940,-23.24,5.67,-44.55,50.57
12:03:58:950,-24.14,5.31,-44.66,51.05
12:03:58:960,-23.14,5.94,-45.49,51.39
12:03:58:970,-23.11,6.23,-44.86,50.84
12:03:58:990,-23.08,5.40,-45.09,50.94
12:03:59:000,-22.68,5.98,-46.35,51.94
12:03:59:010,-23.33,6.03,-45.07,51.10
12:03:59:030,-23.07,5.67,-45.51,51.33
12:03:59:040,-23.27,5.58,-45.19,51.13
12:03:59:050,-23.64,5.80,-45.82,51.89
12:03:59:070,-23.66,5.61,-45.71,51.78
12:03:59:080,-23.56,5.37,-44.77,50.88
12:03:59:090,-23.75,5.51,-45.40,51.53
12:03:59:110,-23.16,5.76,-45.29,51.19
12:03:59:120,-23.88,5.40,-45.82,51.95
12:03:59:130,-23.31,6.12,-44.96,51.01
12:03:59:150,-23.48,5.18,-45.09,51.10
12:03:59:160,-23.74,5.78,-45.82,51.93
12:03:59:170,-23.41,5.10,-45.42,51.35
12:03:59:190,-23.33,6.20,-45.70,51.68
12:03:59:200,-23.62,5.90,-44.97,51.14
12:03:59:210,-23.83,5.70,-45.08,51.31
12:03:59:230,-23.83,5.87,-45.38,51.59
12:03:59:240,-23.29,5.38,-45.62,51.50
12:03:59:251,-22.66,5.92,-44.76,50.52
12:03:59:270,-23.28,5.65,-45.71,51.61
12:03:59:280,-23.24,6.03,-45.71,51.64
12:03:59:290,-23.24,5.94,-45.29,51.25
12:03:59:310,-23.73,5.80,-45.18,51.36
12:03:59:320,-23.74,5.70,-45.40,51.55
12:03:59:330,-23.66,5.80,-45.92,51.98
12:03:59:350,-23.63,5.81,-45.29,51.41
12:03:59:360,-23.47,5.37,-45.19,51.20
12:03:59:370,-23.40,6.47,-45.69,51.74
12:03:59:390,-22.53,6.47,-45.70,51.36
12:03:59:400,-23.47,5.64,-45.71,51.70
12:03:59:411,-23.14,5.95,-45.29,51.20
12:03:59:430,-23.73,5.98,-45.60,51.75
12:03:59:440,-23.34,5.84,-44.97,51.00
12:03:59:450,-23.28,5.48,-45.30,51.22
12:03:59:470,-23.53,5.99,-45.81,51.85
12:03:59:480,-22.84,6.26,-45.38,51.19
12:03:59:490,-23.61,6.09,-44.86,51.06
12:03:59:510,-23.07,5.50,-44.77,50.67
12:03:59:520,-23.34,5.93,-45.40,51.39
12:03:59:530,-23.45,5.82,-45.51,51.52
12:03:59:550,-23.77,5.25,-44.77,50.96
12:03:59:561,-24.18,5.10,-45.52,51.79
12:03:59:570,-23.12,6.14,-44.96,50.92
12:03:59:590,-23.06,5.77,-45.19,51.06
12:03:59:600,-23.73,5.97,-45.70,51.84
12:03:59:610,-23.58,5.26,-45.41,51.44
12:03:59:630,-23.03,6.15,-45.18,51.08
12:03:59:640,-24.05,5.58,-45.60,51.86
12:03:59:650,-23.72,5.89,-44.75,50.99
12:03:59:670,-23.42,6.10,-45.38,51.44
12:03:59:680,-23.38,5.47,-45.41,51.36
12:03:59:700,-23.24,6.11,-45.70,51.63
12:03:59:710,-23.39,5.28,-45.30,51.25
12:03:59:720,-23.06,5.77,-45.19,51.06
12:03:59:740,-23.45,5.56,-44.66,50.75
12:03:59:750,-23.56,5.62,-45.40,51.45
12:03:59:760,-23.86,5.23,-44.87,51.09
12:03:59:780,-23.59,5.16,-45.41,51.43
12:03:59:790,-23.67,5.34,-44.98,51.11
12:03:59:800,-23.27,5.49,-44.87,50.84
12:03:59:820,-23.00,6.43,-44.74,50.71
12:03:59:830,-23.56,5.37,-44.55,50.68
12:03:59:840,-23.88,5.15,-45.09,51.28
12:03:59:860,-22.84,6.16,-45.18,50.99
12:03:59:870,-23.16,5.86,-45.29,51.20
12:03:59:880,-23.18,5.66,-45.82,51.66
12:03:59:891,-23.48,6.37,-45.16,51.30
12:03:59:910,-23.64,5.62,-44.87,51.03
12:03:59:921,-23.53,5.90,-45.60,51.66
12:03:59:930,-23.20,6.48,-45.80,51.75
12:03:59:950,-23.77,5.42,-45.41,51.54
12:03:59:960,-23.75,5.60,-45.62,51.73
12:03:59:970,-23.85,5.50,-45.40,51.57
12:03:59:990,-22.95,5.97,-45.29,51.12
12:04:00:000,-23.58,6.28,-44.74,50.96
12:04:00:010,-23.91,5.78,-44.97,51.26
12:04:00:030,-22.89,6.88,-45.79,51.65
12:04:00:040,-23.41,6.03,-44.64,50.77
12:04:00:050,-23.34,5.84,-44.86,50.90
12:04:00:070,-22.50,6.93,-45.69,51.40
12:04:00:080,-23.13,6.31,-45.91,51.79
12:04:00:101,-23.00,6.60,-45.27,51.21
12:04:00:110,-22.55,6.54,-46.54,52.13
12:04:00:120,-22.48,7.20,-45.90,51.61
12:04:00:130,-22.07,7.60,-46.31,51.86
12:04:00:150,-23.24,5.84,-45.18,51.14
12:04:00:161,-23.14,6.04,-45.38,51.30
12:04:00:170,-23.14,6.04,-45.49,51.40
12:04:00:190,-23.41,6.37,-46.02,52.02
12:04:00:200,-23.55,5.81,-45.71,51.75
12:04:00:210,-23.51,5.09,-45.42,51.40
12:04:00:230,-23.56,5.45,-45.09,51.17
12:04:00:241,-24.01,5.86,-45.07,51.40
12:04:00:250,-24.08,5.03,-45.41,51.64
12:04:00:270,-23.40,5.20,-45.20,51.16
12:04:00:280,-22.88,5.88,-45.82,51.55
12:04:00:291,-23.85,5.59,-45.82,51.96
12:04:00:310,-23.55,5.47,-44.44,50.59
12:04:00:320,-23.44,5.92,-45.18,51.24
12:04:00:330,-23.46,5.81,-45.92,51.89
12:04:00:350,-23.91,5.78,-44.86,51.16
12:04:00:360,-23.44,5.75,-44.87,50.95
12:04:00:370,-23.24,5.76,-44.76,50.76
12:04:00:391,-23.24,5.93,-45.49,51.43
12:04:00:400,-23.53,5.90,-45.40,51.47
12:04:00:410,-23.68,6.36,-45.05,51.29
12:04:00:430,-23.42,6.09,-45.70,51.71
12:04:00:440,-23.66,5.70,-46.03,52.07
12:04:00:450,-23.38,5.38,-44.98,50.98
12:04:00:470,-23.19,6.49,-45.27,51.28
12:04:00:480,-23.17,5.67,-45.30,51.19
12:04:00:490,-22.85,5.98,-45.18,50.98
12:04:00:510,-23.84,5.43,-44.66,50.92
12:04:00:520,-22.94,6.06,-45.29,51.12
12:04:00:530,-22.85,6.06,-45.49,51.27
12:04:00:550,-23.55,5.64,-45.19,51.27
12:04:00:560,-23.18,5.49,-45.19,51.08
12:04:00:580,-23.84,5.60,-45.19,51.40
12:04:00:590,-23.23,5.95,-44.75,50.77
12:04:00:600,-23.03,6.14,-45.49,51.36
12:04:00:610,-23.57,5.45,-45.19,51.26
12:04:00:630,-23.31,6.11,-45.07,51.11
12:04:00:640,-23.57,5.44,-45.51,51.54
12:04:00:650,-23.73,5.71,-44.86,51.07
12:04:00:671,-23.27,5.75,-45.51,51.43
12:04:00:680,-23.36,5.56,-45.19,51.17
12:04:00:690,-23.08,5.67,-45.73,51.53
12:04:00:710,-23.44,5.92,-45.29,51.33
12:04:00:720,-23.34,5.83,-45.29,51.28
