# sensor:magnetometer
# Requested Sample Rate: 40 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
11:55:18:228,-23.50,6.36,-45.70,51.78
11:55:18:248,-23.83,6.04,-46.34,52.45
11:55:18:268,-23.16,5.76,-45.29,51.19
11:55:18:308,-23.99,6.32,-45.37,51.71
11:55:18:328,-23.29,6.56,-45.48,51.52
11:55:18:348,-23.90,6.23,-45.59,51.85
11:55:18:368,-22.98,6.78,-45.58,51.50
11:55:18:408,-23.61,6.43,-46.12,52.20
11:55:18:428,-23.11,6.76,-46.43,52.30
11:55:18:448,-24.19,6.11,-45.48,51.88
11:55:18:468,-23.22,6.30,-45.81,51.74
11:55:18:508,-23.48,6.72,-46.01,52.09
11:55:18:528,-23.16,6.01,-46.24,52.06
11:55:18:548,-23.89,6.32,-45.48,51.76
11:55:18:568,-23.42,6.27,-46.13,52.11
11:55:18:608,-23.61,6.43,-46.12,52.20
11:55:18:628,-23.86,6.69,-45.90,52.16
11:55:18:648,-23.84,5.77,-45.92,52.06
11:55:18:668,-23.45,5.99,-46.24,52.19
11:55:18:708,-23.64,5.88,-45.81,51.89
11:55:18:728,-23.17,6.86,-45.47,51.49
11:55:18:748,-23.39,6.47,-45.37,51.45
11:55:18:768,-23.77,6.51,-45.37,51.63
11:55:18:808,-23.62,6.16,-46.02,52.09
11:55:18:828,-23.41,6.28,-45.38,51.45
11:55:18:848,-22.62,6.81,-46.23,51.91
11:55:18:868,-23.39,6.65,-45.69,51.76
11:55:18:908,-23.59,6.44,-45.91,52.02
11:55:18:928,-23.29,6.83,-46.32,52.30
11:55:18:948,-23.22,6.48,-46.12,52.04
11:55:18:968,-23.61,6.26,-45.59,51.72
11:55:19:008,-23.79,6.16,-44.85,51.14
11:55:19:028,-23.62,6.25,-46.13,52.20
11:55:19:048,-23.28,6.84,-45.69,51.73
11:55:19:068,-23.73,5.97,-45.81,51.94
11:55:19:108,-23.40,6.47,-45.59,51.65
11:55:19:128,-23.52,6.17,-45.59,51.67
11:55:19:148,-23.29,6.75,-46.12,52.10
11:55:19:168,-23.91,5.87,-45.18,51.45
11:55:19:208,-23.68,6.44,-45.48,51.68
11:55:19:228,-23.91,5.95,-45.60,51.84
11:55:19:248,-23.01,6.69,-46.01,51.87
11:55:19:268,-23.66,5.62,-45.29,51.40
11:55:19:308,-23.48,6.45,-45.48,51.59
11:55:19:328,-23.83,5.97,-45.60,51.80
11:55:19:348,-23.30,6.47,-45.91,51.89
11:55:19:368,-23.53,6.08,-46.02,52.04
11:55:19:408,-23.85,5.67,-46.14,52.25
11:55:19:428,-23.89,6.42,-45.69,51.95
11:55:19:448,-23.61,6.17,-45.16,51.33
11:55:19:468,-23.53,5.65,-44.65,50.79
11:55:19:508,-23.73,5.89,-45.29,51.46
11:55:19:528,-23.59,6.53,-45.91,52.03
11:55:19:548,-23.47,6.55,-45.26,51.41
11:55:19:568,-24.13,5.75,-45.81,52.10
11:55:19:608,-23.80,6.06,-45.18,51.42
11:55:19:628,-23.78,6.69,-46.21,52.40
11:55:19:648,-23.27,7.01,-46.10,52.12
11:55:19:668,-24.02,5.94,-45.70,51.97
11:55:19:708,-23.61,6.17,-45.38,51.53
11:55:19:728,-23.81,6.06,-45.38,51.61
11:55:19:748,-23.63,6.15,-46.45,52.47
11:55:19:768,-23.83,5.88,-45.29,51.51
11:55:19:808,-23.50,6.45,-45.80,51.88
11:55:19:828,-24.08,6.21,-45.48,51.84
11:55:19:848,-23.12,6.39,-46.02,51.89
11:55:19:868,-23.94,5.93,-46.45,52.59
11:55:19:908,-23.73,6.05,-46.34,52.41
11:55:19:928,-23.83,6.04,-46.34,52.45
11:55:19:948,-23.38,6.73,-45.90,51.94
11:55:19:968,-23.51,6.27,-45.81,51.87
11:55:20:008,-23.22,6.39,-45.80,51.74
11:55:20:028,-23.94,5.69,-45.18,51.44
11:55:20:048,-23.61,6.34,-46.02,52.11
11:55:20:068,-24.18,6.30,-45.59,51.99
11:55:20:108,-23.95,5.59,-45.51,51.73
11:55:20:128,-22.90,6.61,-45.48,51.35
11:55:20:148,-23.36,5.90,-46.14,52.05
11:55:20:168,-23.72,6.06,-45.59,51.75
11:55:20:208,-23.72,5.89,-45.18,51.36
11:55:20:228,-24.03,5.76,-45.60,51.87
11:55:20:248,-23.48,6.45,-45.48,51.59
11:55:20:268,-24.08,6.31,-45.48,51.85
11:55:20:308,-23.53,5.99,-45.60,51.67
11:55:20:328,-23.44,5.92,-45.49,51.52
11:55:20:348,-23.11,6.58,-45.91,51.81
11:55:20:368,-23.62,5.99,-45.49,51.61
11:55:20:408,-23.79,6.59,-46.64,52.77
11:55:20:428,-23.72,6.15,-46.02,52.13
11:55:20:448,-23.56,6.81,-45.58,51.76
11:55:20:468,-24.02,5.94,-45.70,51.97
11:55:20:508,-23.69,6.26,-45.38,51.58
11:55:20:528,-23.63,5.98,-45.81,51.89
11:55:20:548,-23.40,6.54,-46.23,52.22
11:55:20:568,-24.22,5.92,-46.02,52.34
11:55:20:608,-23.33,6.11,-45.38,51.39
11:55:20:628,-23.91,6.21,-46.45,52.61
11:55:20:648,-23.50,6.27,-45.38,51.49
11:55:20:668,-23.53,6.08,-46.02,52.04
11:55:20:708,-23.22,6.56,-46.34,52.24
11:55:20:728,-23.22,6.38,-46.02,51.94
11:55:20:748,-23.79,6.25,-45.48,51.71
11:55:20:768,-23.75,5.43,-45.19,51.34
11:55:20:808,-23.34,6.10,-45.81,51.77
11:55:20:828,-23.01,6.50,-45.70,51.58
11:55:20:848,-23.24,6.20,-46.34,52.21
11:55:20:868,-23.89,6.06,-44.75,51.09
11:55:20:908,-23.44,5.83,-45.18,51.23
11:55:20:928,-23.61,6.26,-45.91,52.00
11:55:20:948,-23.39,6.65,-45.80,51.85
11:55:20:968,-23.58,6.54,-45.37,51.55
11:55:21:008,-23.50,6.28,-45.07,51.21
11:55:21:028,-23.53,5.99,-45.60,51.67
11:55:21:048,-23.33,6.27,-46.34,52.25
11:55:21:068,-23.57,5.53,-45.73,51.74
11:55:21:108,-23.53,5.99,-45.92,51.95
11:55:21:128,-23.53,5.82,-45.18,51.27
11:55:21:148,-23.52,6.17,-45.59,51.67
11:55:21:168,-23.53,5.82,-45.29,51.37
11:55:21:208,-23.01,6.42,-45.38,51.29
11:55:21:228,-23.90,6.32,-45.91,52.14
11:55:21:248,-23.28,6.66,-45.48,51.52
11:55:21:268,-23.13,6.12,-45.49,51.40
11:55:21:308,-23.48,6.72,-46.01,52.09
11:55:21:328,-23.68,5.25,-45.41,51.48
11:55:21:348,-23.23,6.21,-45.59,51.54
11:55:21:368,-24.01,6.04,-45.49,51.79
11:55:21:408,-23.63,6.06,-45.92,52.00
11:55:21:428,-23.34,6.19,-46.13,52.06
11:55:21:448,-23.61,6.26,-45.91,52.00
11:55:21:468,-23.78,5.32,-45.73,51.81
11:55:21:508,-23.84,5.70,-45.29,51.49
11:55:21:528,-23.51,6.27,-45.48,51.58
11:55:21:548,-23.42,6.19,-45.91,51.91
11:55:21:568,-23.70,6.16,-45.38,51.57
11:55:21:608,-23.84,5.78,-45.49,51.69
11:55:21:628,-23.55,5.89,-46.14,52.14
11:55:21:648,-22.84,6.43,-46.02,51.77
11:55:21:668,-23.45,5.90,-46.03,52.00
11:55:21:708,-23.45,5.65,-44.97,51.03
11:55:21:728,-23.92,5.69,-44.97,51.25
11:55:21:748,-23.20,6.65,-46.32,52.24
11:55:21:768,-23.55,5.81,-45.60,51.65
11:55:21:808,-22.94,6.49,-46.54,52.29
11:55:21:828,-24.01,6.12,-45.81,52.08
11:55:21:848,-23.84,6.97,-45.88,52.17
11:55:21:868,-23.61,6.26,-45.91,52.00
11:55:21:908,-23.23,6.30,-45.91,51.83
11:55:21:928,-23.84,5.86,-46.13,52.25
11:55:21:948,-23.53,5.99,-45.49,51.57
11:55:21:968,-23.34,6.10,-45.92,51.87
11:55:22:008,-23.20,6.40,-45.27,51.28
11:55:22:028,-23.62,6.08,-45.49,51.62
11:55:22:048,-23.51,6.44,-46.43,52.44
11:55:22:068,-22.94,6.15,-45.60,51.42
11:55:22:108,-23.66,5.62,-45.29,51.40
11:55:22:128,-23.77,6.70,-45.69,51.93
11:55:22:148,-22.98,6.70,-45.48,51.40
11:55:22:168,-24.20,5.83,-45.29,51.68
11:55:22:208,-23.95,5.49,-45.40,51.62
11:55:22:228,-23.40,6.54,-46.23,52.22
11:55:22:248,-23.59,6.36,-45.37,51.53
11:55:22:268,-24.09,6.12,-45.38,51.75
11:55:22:308,-23.50,6.37,-45.27,51.40
11:55:22:328,-24.09,6.21,-45.59,51.94
11:55:22:348,-23.61,6.26,-45.91,52.00
11:55:22:368,-23.62,6.08,-45.38,51.52
11:55:22:408,-23.63,5.98,-45.70,51.80
11:55:22:428,-23.25,5.83,-45.71,51.62
11:55:22:448,-23.72,5.98,-45.18,51.37
11:55:22:468,-23.74,5.78,-45.71,51.83
11:55:22:508,-23.91,6.31,-46.34,52.52
11:55:22:528,-23.35,5.66,-45.08,51.08
11:55:22:548,-23.94,5.67,-45.51,51.73
11:55:22:568,-23.30,6.47,-45.91,51.89
11:55:22:608,-23.08,6.86,-45.69,51.65
11:55:22:628,-23.95,5.67,-45.82,52.01
11:55:22:648,-23.72,6.23,-46.13,52.24
11:55:22:668,-23.90,6.22,-45.91,52.13
11:55:22:708,-23.22,6.55,-46.54,52.42
11:55:22:728,-23.51,6.27,-45.70,51.77
11:55:22:748,-23.94,5.84,-46.24,52.39
11:55:22:768,-23.75,5.70,-45.71,51.83
11:55:22:808,-23.78,5.40,-46.15,52.20
11:55:22:828,-23.61,6.26,-45.80,51.90
11:55:22:848,-23.83,6.05,-45.92,52.09
11:55:22:868,-23.41,6.37,-45.70,51.74
11:55:22:908,-23.84,5.78,-45.49,51.69
11:55:22:928,-23.22,6.30,-45.81,51.74
11:55:22:948,-23.41,6.37,-45.91,51.93
11:55:22:968,-23.61,6.17,-45.49,51.62
11:55:23:008,-23.85,5.50,-45.40,51.57
11:55:23:028,-23.62,5.90,-45.07,51.22
11:55:23:048,-23.62,6.08,-45.60,51.72
11:55:23:068,-23.83,5.78,-45.08,51.32
11:55:23:108,-23.70,6.16,-45.59,51.75
11:55:23:128,-23.59,6.36,-45.37,51.53
11:55:23:148,-23.78,6.51,-45.90,52.10
11:55:23:168,-23.56,5.62,-45.51,51.55
11:55:23:208,-23.88,6.33,-45.27,51.57
11:55:23:228,-23.59,6.44,-45.69,51.82
11:55:23:248,-22.96,7.15,-45.88,51.80
11:55:23:268,-23.90,6.22,-45.70,51.95
11:55:23:308,-23.58,6.62,-46.01,52.12
11:55:23:328,-23.41,6.28,-45.59,51.63
11:55:23:348,-23.59,6.26,-45.38,51.53
11:55:23:368,-23.46,5.72,-45.93,51.89
11:55:23:408,-23.42,6.19,-45.91,51.91
11:55:23:428,-22.83,6.53,-45.80,51.59
11:55:23:448,-23.58,6.54,-45.48,51.65
11:55:23:468,-23.83,5.97,-45.60,51.80
11:55:23:508,-23.80,6.15,-45.49,51.71
11:55:23:528,-23.70,6.42,-46.12,52.25
11:55:23:548,-23.05,6.39,-46.76,52.52
11:55:23:568,-23.63,5.81,-45.18,51.31
11:55:23:608,-23.24,6.11,-45.81,51.73
11:55:23:628,-23.52,6.26,-46.23,52.24
11:55:23:648,-23.41,6.36,-46.12,52.11
11:55:23:668,-24.06,5.39,-45.40,51.66
11:55:23:708,-24.11,6.10,-46.13,52.40
11:55:23:728,-23.42,6.27,-46.23,52.20
11:55:23:748,-23.61,6.43,-46.54,52.58
11:55:23:768,-23.20,6.56,-46.01,51.94
11:55:23:808,-23.90,6.06,-44.96,51.27
11:55:23:828,-23.62,6.08,-45.60,51.72
11:55:23:848,-22.92,6.50,-46.12,51.91
11:55:23:868,-23.62,6.08,-45.70,51.80
11:55:23:908,-23.45,5.99,-46.03,52.01
11:55:23:928,-23.62,6.16,-46.02,52.09
11:55:23:948,-23.35,7.03,-45.36,51.50
11:55:23:968,-23.12,6.31,-45.59,51.51
11:55:24:008,-23.59,6.34,-45.70,51.82
11:55:24:028,-24.19,6.20,-45.80,52.17
11:55:24:048,-23.64,7.06,-46.20,52.38
11:55:24:068,-23.61,6.34,-46.12,52.19
11:55:24:108,-23.66,5.80,-45.92,51.98
11:55:24:128,-23.20,6.48,-45.80,51.75
11:55:24:148,-23.22,6.21,-45.49,51.45
11:55:24:168,-23.75,5.69,-46.03,52.11
11:55:24:208,-23.94,5.84,-46.13,52.30
11:55:24:228,-23.18,6.84,-46.10,52.05
11:55:24:248,-23.52,6.34,-46.45,52.45
11:55:24:268,-23.33,6.01,-45.29,51.29
11:55:24:308,-23.44,6.00,-45.71,51.72
11:55:24:328,-24.01,6.03,-45.70,51.97
11:55:24:348,-23.08,6.77,-45.58,51.54
11:55:24:368,-23.94,5.59,-45.29,51.53
11:55:24:408,-23.61,6.34,-46.02,52.11
11:55:24:428,-23.99,6.22,-45.27,51.61
11:55:24:448,-23.02,6.66,-46.86,52.63
11:55:24:468,-23.47,5.72,-46.03,51.99
11:55:24:508,-24.09,6.20,-46.02,52.31
11:55:24:528,-24.31,5.82,-45.49,51.91
11:55:24:548,-23.41,6.20,-45.27,51.34
11:55:24:568,-23.67,5.60,-46.14,52.16
11:55:24:608,-23.28,6.83,-46.01,52.01
11:55:24:628,-23.36,5.73,-45.60,51.56
11:55:24:648,-23.84,5.94,-46.35,52.46
11:55:24:668,-23.40,6.20,-44.85,50.96
11:55:24:708,-23.29,6.75,-46.01,52.00
11:55:24:728,-23.62,6.16,-45.81,51.91
11:55:24:748,-23.09,6.67,-45.80,51.72
11:55:24:768,-23.29,6.75,-45.90,51.91
11:55:24:808,-23.61,6.00,-44.86,51.05
11:55:24:828,-23.41,6.37,-45.70,51.74
11:55:24:848,-24.01,6.28,-46.65,52.84
11:55:24:868,-23.30,6.73,-46.43,52.39
11:55:24:908,-24.12,5.93,-45.81,52.11
11:55:24:928,-23.64,6.06,-46.34,52.37
11:55:24:948,-23.41,6.28,-45.70,51.73
11:55:24:968,-24.52,5.53,-45.29,51.80
11:55:25:008,-23.81,5.97,-45.29,51.51
11:55:25:028,-23.94,5.86,-46.03,52.21
11:55:25:048,-23.20,6.66,-46.12,52.05
11:55:25:068,-23.85,5.86,-46.35,52.45
11:55:25:108,-23.80,6.33,-45.80,52.00
11:55:25:128,-23.78,6.51,-45.69,51.92
11:55:25:148,-23.33,6.27,-46.23,52.16
11:55:25:168,-24.05,5.66,-45.71,51.96
11:55:25:208,-23.75,5.78,-45.92,52.02
11:55:25:228,-23.94,5.69,-45.29,51.54
11:55:25:248,-23.40,6.55,-46.01,52.03
11:55:25:268,-23.70,6.33,-46.23,52.33
11:55:25:308,-23.62,6.08,-45.81,51.90
11:55:25:328,-23.70,6.25,-45.70,51.86
11:55:25:348,-23.41,6.27,-45.81,51.83
11:55:25:368,-23.77,6.53,-45.05,51.35
11:55:25:408,-23.02,6.67,-46.54,52.35
11:55:25:428,-23.44,6.09,-45.81,51.82
11:55:25:448,-23.59,6.53,-45.91,52.03
11:55:25:468,-23.83,5.87,-45.60,51.79
11:55:25:508,-23.31,6.38,-45.70,51.70
11:55:25:528,-23.40,6.30,-45.07,51.17
11:55:25:548,-22.92,6.42,-45.70,51.53
11:55:25:568,-23.38,5.55,-45.41,51.37
11:55:25:608,-23.92,5.86,-45.49,51.73
11:55:25:628,-23.07,5.86,-45.82,51.64
11:55:25:648,-23.25,6.10,-46.35,52.21
11:55:25:668,-23.80,6.23,-45.59,51.81
11:55:25:708,-24.36,6.10,-44.85,51.40
11:55:25:728,-23.74,5.61,-44.97,51.16
11:55:25:748,-23.66,6.89,-45.90,52.09
11:55:25:768,-24.08,6.12,-45.16,51.55
11:55:25:808,-24.07,5.29,-45.62,51.85
11:55:25:828,-23.61,6.34,-46.02,52.11
11:55:25:848,-22.80,6.71,-45.69,51.50
11:55:25:868,-23.70,6.33,-45.91,52.05
11:55:25:908,-23.44,5.92,-45.29,51.33
11:55:25:928,-24.11,6.03,-45.49,51.84
11:55:25:948,-23.46,5.64,-45.51,51.51
11:55:25:968,-23.73,5.98,-45.60,51.75
11:55:26:008,-23.20,6.39,-45.59,51.55
11:55:26:028,-23.68,6.26,-44.96,51.20
11:55:26:048,-23.72,6.23,-46.23,52.33
11:55:26:068,-23.45,5.90,-45.81,51.80
11:55:26:108,-23.16,7.12,-45.99,51.98
11:55:26:128,-23.39,6.48,-45.16,51.27
11:55:26:148,-23.24,6.10,-46.13,52.01
11:55:26:168,-23.72,6.15,-45.81,51.95
11:55:26:208,-23.96,5.58,-46.03,52.19
11:55:26:228,-23.59,6.36,-45.59,51.73
11:55:26:248,-23.07,6.11,-46.98,52.70
11:55:26:268,-24.16,5.47,-45.82,52.09
11:55:26:308,-23.89,6.06,-44.64,50.99
11:55:26:328,-22.98,6.95,-46.01,51.90
11:55:26:348,-23.52,6.00,-45.18,51.29
11:55:26:368,-24.13,5.58,-45.19,51.53
11:55:26:408,-23.72,5.98,-45.07,51.28
11:55:26:428,-24.22,5.90,-46.13,52.43
11:55:26:448,-23.73,6.22,-46.87,52.90
11:55:26:468,-23.61,6.00,-44.86,51.05
11:55:26:508,-23.80,6.23,-45.80,51.99
11:55:26:528,-23.66,6.54,-44.83,51.11
11:55:26:548,-23.86,5.40,-45.51,51.67
11:55:26:568,-23.73,5.88,-45.60,51.74
11:55:26:608,-23.09,6.69,-45.58,51.53
11:55:26:628,-23.83,5.87,-45.49,51.69
11:55:26:648,-23.70,6.33,-45.80,51.96
11:55:26:668,-23.64,5.97,-46.13,52.18
11:55:26:708,-23.29,6.66,-45.58,51.62
11:55:26:728,-23.91,5.87,-45.07,51.35
11:55:26:748,-23.55,5.89,-45.81,51.84
11:55:26:768,-23.40,6.64,-46.23,52.23
11:55:26:808,-23.91,5.97,-45.18,51.46
11:55:26:828,-23.20,6.48,-45.91,51.85
11:55:26:848,-23.30,6.56,-45.80,51.80
11:55:26:868,-23.92,5.77,-45.29,51.54
11:55:26:908,-23.80,6.23,-45.80,51.99
11:55:26:928,-23.36,6.66,-44.94,51.09
11:55:26:948,-23.13,6.12,-45.60,51.50
11:55:26:968,-23.45,5.73,-45.29,51.32
11:55:27:008,-23.42,6.27,-46.23,52.20
11:55:27:028,-23.34,6.19,-46.34,52.25
11:55:27:048,-23.85,6.78,-45.79,52.07
11:55:27:068,-23.40,6.38,-45.38,51.46
11:55:27:108,-24.08,6.04,-44.85,51.26
11:55:27:128,-23.42,6.09,-45.70,51.71
11:55:27:148,-23.41,6.37,-45.70,51.74
11:55:27:168,-24.05,5.75,-46.03,52.25
11:55:27:208,-24.18,6.30,-45.59,51.99
11:55:27:228,-23.46,5.81,-45.92,51.89
11:55:27:248,-23.18,6.67,-45.26,51.29
11:55:27:268,-23.63,5.89,-45.29,51.42
11:55:27:308,-23.84,5.77,-45.71,51.88
11:55:27:328,-23.68,6.27,-44.74,51.00
11:55:27:348,-23.01,6.59,-45.91,51.77
11:55:27:368,-23.88,5.49,-46.04,52.15
11:55:27:408,-23.59,6.26,-45.38,51.53
11:55:27:428,-23.40,6.20,-44.85,50.96
11:55:27:448,-23.29,6.73,-46.32,52.28
11:55:27:468,-23.97,6.49,-45.90,52.19
11:55:27:508,-23.94,5.50,-44.97,51.24
11:55:27:528,-23.70,6.33,-45.91,52.05
11:55:27:548,-23.61,6.17,-45.59,51.71
11:55:27:568,-24.31,5.73,-45.38,51.81
11:55:27:608,-23.58,6.27,-44.85,51.06
11:55:27:628,-23.13,6.22,-45.70,51.60
11:55:27:648,-23.48,6.89,-46.64,52.67
11:55:27:668,-23.81,5.97,-45.29,51.51
11:55:27:708,-24.00,5.87,-44.64,51.02
11:55:27:728,-23.70,6.25,-45.48,51.67
11:55:27:748,-23.22,6.30,-45.81,51.74
11:55:27:768,-24.29,6.10,-45.59,52.02
11:55:27:808,-24.01,5.86,-45.29,51.59
11:55:27:828,-24.07,6.22,-44.74,51.18
11:55:27:848,-22.92,6.50,-46.02,51.82
11:55:27:868,-23.90,6.32,-45.91,52.14
11:55:27:908,-23.94,5.50,-44.97,51.24
11:55:27:928,-24.23,5.56,-44.97,51.38
11:55:27:948,-23.48,6.55,-45.58,51.69
11:55:27:968,-23.72,5.98,-45.18,51.37
11:55:28:008,-23.56,5.62,-45.62,51.65
11:55:28:028,-24.09,6.11,-45.70,52.02
11:55:28:048,-23.33,6.28,-46.02,51.97
11:55:28:068,-23.70,6.25,-45.48,51.67
11:55:28:108,-23.81,5.97,-45.49,51.70
11:55:28:128,-23.75,5.70,-45.71,51.83
11:55:28:148,-23.89,6.40,-45.91,52.15
11:55:28:168,-23.34,6.10,-45.92,51.87
11:55:28:208,-23.84,5.77,-45.92,52.06
11:55:28:228,-23.07,6.95,-45.79,51.74
11:55:28:248,-23.00,6.94,-46.53,52.37
11:55:28:268,-23.61,5.90,-44.65,50.85
11:55:28:308,-23.53,5.90,-45.29,51.38
11:55:28:328,-23.07,6.95,-45.90,51.84
11:55:28:348,-23.19,6.75,-46.32,52.24
11:55:28:368,-24.12,5.76,-45.29,51.63
11:55:28:408,-23.41,6.01,-44.86,50.96
11:55:28:428,-23.47,5.64,-45.71,51.70
11:55:28:448,-23.70,6.25,-45.59,51.76
11:55:28:468,-23.23,5.94,-44.86,50.86
11:55:28:508,-23.89,6.23,-45.38,51.66
11:55:28:528,-23.73,5.88,-45.71,51.84
11:55:28:548,-23.47,6.73,-45.58,51.71
11:55:28:568,-24.31,5.73,-45.49,51.90
11:55:28:608,-23.80,6.23,-45.91,52.09
11:55:28:628,-23.55,5.98,-46.13,52.13
11:55:28:648,-23.33,6.28,-45.91,51.88
11:55:28:668,-23.85,6.78,-45.68,51.97
11:55:28:708,-23.68,6.53,-45.80,51.97
11:55:28:728,-24.02,5.86,-45.49,51.78
11:55:28:748,-23.31,6.21,-45.07,51.12
11:55:28:768,-23.90,6.14,-45.59,51.84
11:55:28:808,-22.62,6.72,-46.23,51.90
11:55:28:828,-23.66,5.87,-46.56,52.55
11:55:28:848,-23.46,6.91,-45.99,52.09
11:55:28:868,-23.41,6.28,-45.59,51.63
11:55:28:908,-23.89,6.23,-45.38,51.66
11:55:28:928,-22.80,6.54,-45.16,51.01
11:55:28:948,-23.20,6.48,-45.80,51.75
11:55:28:968,-23.73,5.97,-46.03,52.13
11:55:29:008,-23.80,6.15,-45.49,51.71
11:55:29:028,-23.52,6.09,-45.60,51.67
11:55:29:048,-23.69,6.60,-46.54,52.64
11:55:29:068,-23.91,5.95,-45.27,51.55
11:55:29:108,-23.53,5.90,-45.29,51.38
11:55:29:128,-23.78,6.16,-44.64,50.95
11:55:29:148,-23.58,6.80,-46.32,52.42
11:55:29:168,-23.96,5.39,-45.73,51.90
11:55:29:208,-23.45,5.82,-45.51,51.52
11:55:29:228,-24.02,5.76,-45.49,51.77
11:55:29:248,-23.55,5.98,-46.45,52.41
11:55:29:268,-23.74,5.88,-45.81,51.93
11:55:29:308,-23.91,5.95,-45.60,51.84
11:55:29:328,-23.73,5.88,-45.38,51.55
11:55:29:348,-23.19,6.58,-45.69,51.66
11:55:29:368,-23.79,6.25,-45.05,51.33
11:55:29:408,-24.07,6.48,-45.90,52.23
11:55:29:428,-23.64,5.97,-46.35,52.37
11:55:29:448,-23.53,6.08,-45.92,51.96
11:55:29:468,-24.03,6.10,-46.76,52.93
11:55:29:508,-23.79,6.08,-44.64,50.95
11:55:29:528,-23.68,6.61,-45.80,51.98
11:55:29:548,-23.68,6.70,-46.21,52.36
11:55:29:568,-24.08,6.12,-45.27,51.65
11:55:29:608,-23.66,5.70,-46.03,52.07
11:55:29:628,-23.68,6.36,-45.16,51.39
11:55:29:648,-23.53,6.08,-45.92,51.96
11:55:29:668,-23.94,5.69,-45.40,51.63
11:55:29:708,-23.61,6.17,-45.38,51.53
11:55:29:728,-23.41,6.28,-45.70,51.73
11:55:29:748,-22.28,7.22,-45.47,51.15
11:55:29:768,-23.70,6.25,-45.80,51.95
11:55:29:808,-23.90,6.14,-45.48,51.74
11:55:29:828,-24.31,5.82,-45.81,52.19
11:55:29:848,-23.47,6.82,-45.79,51.90
11:55:29:868,-23.81,5.97,-45.49,51.70
11:55:29:908,-23.41,6.20,-45.07,51.16
11:55:29:928,-23.30,6.47,-45.91,51.89
11:55:29:948,-23.30,6.55,-46.23,52.18
11:55:29:968,-23.92,5.94,-45.81,52.02
11:55:30:008,-23.30,6.55,-46.23,52.18
11:55:30:028,-23.92,5.86,-45.49,51.73
11:55:30:048,-23.68,6.44,-45.48,51.68
11:55:30:068,-23.56,6.81,-45.68,51.84
11:55:30:108,-23.78,6.69,-46.32,52.50
11:55:30:128,-23.83,5.97,-45.60,51.80
11:55:30:148,-22.86,6.06,-45.92,51.65
11:55:30:168,-24.02,5.94,-45.81,52.07
11:55:30:208,-23.61,6.09,-45.18,51.33
11:55:30:228,-23.27,5.83,-46.14,52.00
11:55:30:248,-23.41,6.45,-46.02,52.03
11:55:30:268,-23.28,6.58,-44.94,51.04
11:55:30:308,-23.48,6.37,-45.05,51.21
11:55:30:328,-22.61,6.91,-46.32,52.01
11:55:30:348,-23.45,5.90,-45.81,51.80
11:55:30:368,-23.84,5.77,-45.82,51.97
11:55:30:408,-24.06,5.48,-45.62,51.86
11:55:30:428,-23.61,6.51,-46.43,52.50
11:55:30:448,-23.70,6.25,-45.91,52.04
11:55:30:468,-23.77,5.51,-45.51,51.63
11:55:30:508,-23.99,6.32,-45.37,51.71
11:55:30:528,-24.05,5.75,-46.03,52.25
11:55:30:548,-23.52,6.26,-46.23,52.24
11:55:30:568,-23.99,6.23,-45.05,51.42
11:55:30:608,-23.44,6.17,-46.13,52.11
11:55:30:628,-23.99,6.31,-45.59,51.90
11:55:30:648,-24.05,5.66,-45.92,52.14
11:55:30:668,-23.81,6.15,-45.70,51.90
11:55:30:708,-22.90,6.87,-46.21,52.03
11:55:30:728,-24.22,6.00,-46.24,52.54
11:55:30:748,-23.91,6.12,-45.91,52.12
11:55:30:768,-23.47,6.47,-44.94,51.12
11:55:30:808,-23.53,6.25,-46.45,52.44
11:55:30:828,-24.12,5.93,-45.70,52.01
11:55:30:848,-23.20,6.58,-45.91,51.86
11:55:30:868,-23.56,5.71,-45.82,51.84
11:55:30:908,-23.62,6.16,-46.02,52.09
11:55:30:928,-23.99,6.49,-46.01,52.29
11:55:30:948,-23.46,6.82,-45.68,51.80
11:55:30:968,-23.69,6.43,-45.91,52.06
11:55:31:008,-23.61,6.09,-45.18,51.33
11:55:31:028,-23.45,7.00,-45.79,51.92
11:55:31:048,-23.61,6.26,-45.70,51.82
11:55:31:068,-23.34,6.01,-45.49,51.48
11:55:31:108,-24.01,5.94,-45.38,51.69
11:55:31:128,-23.11,6.40,-45.27,51.23
11:55:31:148,-23.19,6.67,-45.69,51.67
11:55:31:168,-24.13,5.92,-46.24,52.49
11:55:31:208,-23.44,5.82,-45.29,51.32
11:55:31:228,-23.57,5.54,-45.51,51.55
11:55:31:248,-23.67,6.71,-45.69,51.89
11:55:31:268,-24.11,6.10,-46.13,52.40
11:55:31:308,-23.63,5.89,-45.29,51.42
11:55:31:328,-24.22,5.92,-45.81,52.15
11:55:31:348,-23.70,6.16,-45.59,51.75
11:55:31:368,-23.85,5.60,-45.40,51.59
11:55:31:408,-23.88,6.59,-46.01,52.25
11:55:31:428,-23.42,6.10,-45.27,51.34
11:55:31:448,-23.79,6.33,-45.59,51.81
11:55:31:468,-23.90,6.14,-45.70,51.94
11:55:31:508,-23.34,6.10,-46.13,52.05
11:55:31:528,-23.24,6.11,-45.92,51.83
11:55:31:548,-23.61,6.26,-45.59,51.72
