# sensor:magnetometer
# Requested Sample Rate: 100 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:06:25:046,-24.08,4.94,-45.09,51.36
12:06:25:056,-23.74,4.42,-45.23,51.27
12:06:25:066,-23.62,4.88,-45.63,51.61
12:06:25:076,-23.40,4.93,-44.57,50.58
12:06:25:086,-23.83,4.68,-45.32,51.42
12:06:25:096,-23.50,5.17,-45.52,51.49
12:06:25:106,-23.92,4.76,-45.85,51.93
12:06:25:116,-24.19,4.75,-45.10,51.40
12:06:25:126,-23.72,4.71,-44.79,50.90
12:06:25:136,-23.48,5.18,-44.88,50.92
12:06:25:147,-23.96,5.15,-44.35,50.67
12:06:25:156,-23.61,4.99,-45.31,51.33
12:06:25:166,-23.38,5.47,-45.41,51.36
12:06:25:176,-22.79,5.70,-45.93,51.59
12:06:25:186,-23.77,5.16,-44.57,50.77
12:06:25:197,-23.80,6.06,-45.07,51.33
12:06:25:207,-23.57,5.27,-44.55,50.68
12:06:25:216,-23.73,4.44,-44.37,50.51
12:06:25:226,-23.44,4.73,-45.21,51.15
12:06:25:236,-23.38,5.38,-45.09,51.07
12:06:25:246,-24.05,5.22,-44.46,50.81
12:06:25:256,-23.79,4.98,-44.68,50.86
12:06:25:266,-23.78,5.15,-45.09,51.24
12:06:25:276,-23.90,4.68,-44.68,50.88
12:06:25:286,-23.72,4.62,-44.58,50.71
12:06:25:296,-23.69,5.08,-45.09,51.19
12:06:25:306,-23.74,5.45,-44.24,50.50
12:06:25:316,-23.85,5.51,-45.08,51.30
12:06:25:326,-23.47,5.28,-44.88,50.93
12:06:25:336,-23.92,4.59,-45.32,51.45
12:06:25:346,-24.16,5.04,-44.25,50.66
12:06:25:356,-23.95,5.33,-44.66,50.96
12:06:25:366,-23.19,5.48,-45.62,51.47
12:06:25:376,-23.63,4.79,-45.53,51.52
12:06:25:386,-23.86,5.40,-45.73,51.86
12:06:25:396,-23.67,5.34,-45.30,51.39
12:06:25:406,-23.99,4.95,-44.99,51.23
12:06:25:416,-24.00,4.68,-44.68,50.93
12:06:25:426,-23.31,5.01,-45.42,51.30
12:06:25:436,-23.73,4.53,-44.80,50.90
12:06:25:446,-24.09,4.84,-45.42,51.64
12:06:25:456,-23.59,5.00,-44.68,50.77
12:06:25:467,-23.97,5.14,-44.88,51.14
12:06:25:476,-24.09,4.84,-45.10,51.36
12:06:25:486,-23.62,4.72,-44.79,50.85
12:06:25:496,-23.38,5.47,-45.19,51.17
12:06:25:506,-24.06,5.22,-44.87,51.18
12:06:25:516,-23.51,4.90,-45.21,51.20
12:06:25:526,-23.92,4.59,-45.21,51.36
12:06:25:536,-23.22,5.11,-45.52,51.35
12:06:25:546,-23.78,5.16,-44.77,50.96
12:06:25:556,-23.57,5.27,-44.77,50.87
12:06:25:566,-23.68,5.17,-44.88,51.01
12:06:25:577,-23.27,5.66,-45.30,51.24
12:06:25:586,-23.38,5.29,-44.57,50.60
12:06:25:596,-23.88,5.05,-44.99,51.19
12:06:25:606,-23.63,5.55,-44.44,50.64
12:06:25:616,-23.72,4.97,-45.95,51.94
12:06:25:626,-23.67,5.09,-44.14,50.34
12:06:25:636,-23.27,5.32,-44.03,50.08
12:06:25:646,-23.90,4.95,-45.42,51.56
12:06:25:656,-24.02,4.49,-44.90,51.12
12:06:25:666,-24.06,5.22,-44.87,51.18
12:06:25:676,-23.78,5.25,-45.30,51.43
12:06:25:686,-23.35,4.65,-45.43,51.29
12:06:25:696,-23.41,5.09,-45.52,51.44
12:06:25:706,-23.48,5.18,-44.88,50.92
12:06:25:716,-23.72,4.78,-45.42,51.46
12:06:25:726,-23.40,5.10,-45.09,51.06
12:06:25:736,-23.11,5.22,-45.31,51.13
12:06:25:746,-24.09,4.84,-45.20,51.45
12:06:25:756,-23.59,5.08,-45.31,51.34
12:06:25:766,-23.58,5.17,-45.09,51.15
12:06:25:776,-23.58,5.17,-45.09,51.15
12:06:25:786,-23.91,4.77,-45.10,51.27
12:06:25:796,-23.40,5.10,-44.88,50.87
12:06:25:806,-23.89,4.87,-44.79,50.99
12:06:25:816,-23.86,5.32,-45.30,51.48
12:06:25:826,-23.89,4.79,-44.25,50.51
12:06:25:836,-23.67,5.34,-45.09,51.20
12:06:25:846,-23.59,5.08,-45.09,51.14
12:06:25:856,-23.79,4.89,-44.47,50.67
12:06:25:866,-23.78,5.15,-45.09,51.24
12:06:25:876,-23.58,5.17,-45.09,51.15
12:06:25:886,-24.16,5.12,-44.46,50.85
12:06:25:896,-23.81,4.70,-45.01,51.13
12:06:25:906,-23.77,5.16,-44.57,50.77
12:06:25:916,-23.61,4.99,-45.10,51.15
12:06:25:926,-23.95,5.33,-44.66,50.96
12:06:25:936,-23.58,5.34,-45.52,51.54
12:06:25:946,-23.79,5.15,-45.41,51.52
12:06:25:956,-23.88,5.06,-44.57,50.81
12:06:25:966,-23.66,5.44,-44.98,51.11
12:06:25:976,-24.08,5.03,-45.09,51.37
12:06:25:987,-23.35,5.48,-44.55,50.60
12:06:25:996,-23.51,4.90,-45.10,51.10
12:06:26:007,-23.50,5.09,-44.99,51.01
12:06:26:016,-24.02,4.57,-45.21,51.40
12:06:26:027,-23.61,4.81,-44.79,50.85
12:06:26:036,-23.68,4.99,-44.57,50.71
12:06:26:046,-24.11,4.75,-45.21,51.46
12:06:26:056,-23.59,5.17,-45.31,51.35
12:06:26:066,-23.27,5.75,-45.62,51.53
12:06:26:076,-24.17,5.03,-44.77,51.13
12:06:26:086,-23.96,5.05,-44.46,50.75
12:06:26:096,-24.14,5.31,-44.66,51.05
12:06:26:106,-24.11,4.66,-45.32,51.55
12:06:26:116,-23.80,4.61,-44.26,50.47
12:06:26:126,-23.78,5.16,-44.98,51.14
12:06:26:136,-23.55,5.55,-44.65,50.78
12:06:26:146,-23.58,5.09,-44.57,50.68
12:06:26:157,-24.11,4.75,-45.21,51.46
12:06:26:166,-23.40,5.10,-45.31,51.25
12:06:26:176,-23.90,4.78,-44.79,50.99
12:06:26:186,-24.09,4.76,-44.88,51.16
12:06:26:196,-23.97,5.14,-45.09,51.33
12:06:26:206,-23.53,5.82,-45.08,51.18
12:06:26:216,-23.69,5.06,-45.20,51.28
12:06:26:226,-23.80,4.87,-45.31,51.41
12:06:26:236,-23.18,5.58,-45.51,51.37
12:06:26:246,-24.05,5.40,-44.98,51.29
12:06:26:256,-23.99,4.87,-44.68,50.94
12:06:26:266,-23.18,5.49,-45.09,51.00
12:06:26:276,-23.44,5.75,-44.76,50.85
12:06:26:286,-24.05,5.32,-44.55,50.91
12:06:26:296,-23.96,5.23,-44.77,51.05
12:06:26:306,-23.66,5.44,-44.87,51.02
12:06:26:316,-23.73,4.61,-45.21,51.27
12:06:26:326,-24.22,4.38,-44.58,50.92
12:06:26:336,-23.50,5.17,-45.41,51.39
12:06:26:346,-24.09,4.93,-45.31,51.56
12:06:26:356,-23.77,5.33,-45.09,51.25
12:06:26:366,-23.38,5.29,-44.77,50.79
12:06:26:376,-23.68,5.17,-44.77,50.91
12:06:26:386,-24.18,4.84,-44.88,51.21
12:06:26:396,-23.08,5.49,-45.41,51.23
12:06:26:406,-23.61,4.99,-45.10,51.15
12:06:26:416,-23.81,4.87,-45.42,51.52
12:06:26:426,-23.89,5.14,-45.52,51.66
12:06:26:436,-23.39,5.28,-45.20,51.17
12:06:26:446,-23.66,5.61,-45.51,51.59
12:06:26:456,-23.91,4.86,-45.53,51.66
12:06:26:466,-23.33,5.76,-44.44,50.52
12:06:26:476,-23.78,5.06,-44.77,50.95
12:06:26:486,-23.70,5.06,-45.63,51.67
12:06:26:496,-23.69,4.98,-45.10,51.19
12:06:26:506,-23.44,4.72,-45.32,51.24
12:06:26:516,-23.67,5.26,-44.88,51.01
12:06:26:526,-23.42,5.93,-44.75,50.86
12:06:26:536,-23.75,5.43,-44.87,51.06
12:06:26:546,-23.50,5.17,-45.63,51.58
12:06:26:556,-23.73,5.62,-44.76,50.97
12:06:26:567,-24.35,5.27,-45.08,51.51
12:06:26:576,-23.59,5.08,-45.09,51.14
12:06:26:586,-24.25,5.20,-44.77,51.19
12:06:26:596,-23.47,5.28,-44.77,50.83
12:06:26:606,-23.58,5.34,-45.73,51.73
12:06:26:616,-24.01,4.84,-45.85,51.98
12:06:26:626,-23.30,5.20,-45.52,51.40
12:06:26:636,-23.38,5.21,-44.57,50.59
12:06:26:646,-24.19,4.75,-44.99,51.31
12:06:26:656,-23.99,4.95,-44.88,51.13
12:06:26:666,-23.80,4.78,-44.90,51.04
12:06:26:676,-23.70,4.88,-45.31,51.37
12:06:26:686,-23.80,4.88,-44.99,51.13
12:06:26:696,-23.78,5.06,-44.88,51.04
12:06:26:706,-24.44,5.10,-44.35,50.89
12:06:26:717,-23.51,4.90,-45.21,51.20
12:06:26:726,-23.77,5.26,-44.66,50.87
12:06:26:736,-23.80,4.70,-44.58,50.75
12:06:26:746,-23.70,5.06,-45.52,51.57
12:06:26:756,-23.62,4.72,-44.79,50.85
12:06:26:766,-23.45,5.55,-44.87,50.93
12:06:26:776,-23.85,5.43,-44.87,51.11
12:06:26:786,-23.50,5.09,-44.99,51.01
12:06:26:796,-23.30,5.11,-44.88,50.83
12:06:26:806,-23.69,4.89,-44.79,50.90
12:06:26:816,-23.59,5.17,-45.31,51.35
12:06:26:826,-23.40,5.10,-44.99,50.97
12:06:26:836,-23.55,4.45,-44.80,50.80
12:06:26:846,-23.57,5.10,-44.35,50.48
12:06:26:856,-24.20,4.82,-45.63,51.87
12:06:26:866,-23.62,5.73,-44.22,50.46
12:06:26:876,-23.89,5.31,-45.93,52.04
12:06:26:886,-23.70,4.81,-44.68,50.80
12:06:26:896,-23.89,4.79,-44.36,50.61
12:06:26:906,-23.48,5.27,-45.20,51.21
12:06:26:916,-23.96,5.40,-45.41,51.63
12:06:26:926,-23.77,5.51,-45.51,51.63
12:06:26:936,-23.19,5.05,-44.25,50.21
12:06:26:946,-23.90,4.78,-44.68,50.89
12:06:26:956,-23.44,4.64,-45.01,50.95
12:06:26:966,-24.38,4.90,-45.09,51.49
12:06:26:976,-23.17,5.58,-45.30,51.18
12:06:26:986,-23.83,5.61,-44.76,51.02
12:06:26:996,-23.58,5.26,-45.52,51.53
12:06:27:006,-23.20,5.21,-45.41,51.26
12:06:27:016,-23.80,4.87,-45.31,51.41
12:06:27:026,-23.25,5.84,-45.60,51.52
12:06:27:036,-22.98,5.33,-44.77,50.61
12:06:27:046,-23.62,4.81,-45.10,51.14
12:06:27:056,-23.63,4.53,-45.01,51.03
12:06:27:066,-23.28,5.56,-45.51,51.42
12:06:27:076,-23.74,4.51,-45.32,51.36
12:06:27:086,-22.95,4.70,-44.80,50.55
12:06:27:096,-23.73,5.80,-44.97,51.17
12:06:27:106,-23.88,4.97,-44.46,50.71
12:06:27:116,-23.81,4.78,-45.10,51.23
12:06:27:126,-23.78,5.25,-45.30,51.43
12:06:27:136,-24.16,5.12,-44.66,51.04
12:06:27:146,-23.84,4.33,-44.80,50.93
12:06:27:156,-23.63,4.62,-44.90,50.95
12:06:27:166,-23.46,5.38,-44.66,50.74
12:06:27:176,-24.17,5.03,-44.98,51.31
12:06:27:186,-23.59,4.99,-44.88,50.95
12:06:27:196,-23.40,5.01,-44.79,50.78
12:06:27:206,-23.77,5.42,-45.51,51.62
12:06:27:216,-23.92,4.50,-44.90,51.07
12:06:27:226,-23.20,5.12,-44.99,50.88
12:06:27:236,-23.20,5.12,-45.10,50.98
12:06:27:246,-23.45,4.64,-45.43,51.34
12:06:27:256,-23.63,4.62,-45.12,51.14
12:06:27:266,-23.01,5.22,-45.42,51.18
12:06:27:276,-22.88,5.71,-45.19,50.97
12:06:27:286,-23.67,5.26,-44.66,50.82
12:06:27:296,-23.59,5.08,-45.20,51.24
12:06:27:306,-23.77,5.25,-44.77,50.96
12:06:27:316,-23.62,4.54,-44.37,50.47
12:06:27:326,-23.57,5.18,-44.57,50.68
12:06:27:336,-23.31,4.93,-45.10,51.01
12:06:27:346,-23.89,4.97,-44.99,51.18
12:06:27:356,-24.01,4.59,-44.58,50.84
12:06:27:366,-23.03,4.87,-45.10,50.88
12:06:27:376,-23.51,4.82,-44.90,50.91
12:06:27:386,-23.50,5.00,-44.68,50.73
12:06:27:396,-23.62,5.99,-45.29,51.43
12:06:27:406,-23.99,4.95,-44.99,51.23
12:06:27:416,-23.51,4.99,-45.31,51.29
12:06:27:426,-24.07,5.04,-44.77,51.08
12:06:27:436,-23.84,5.44,-44.24,50.55
12:06:27:446,-24.08,4.77,-44.25,50.60
12:06:27:456,-23.59,4.90,-44.47,50.58
12:06:27:466,-23.40,5.10,-44.88,50.87
12:06:27:476,-23.46,5.38,-44.77,50.83
12:06:27:486,-24.01,4.67,-44.99,51.21
12:06:27:496,-23.38,5.55,-45.73,51.65
12:06:27:506,-23.64,4.61,-45.53,51.51
12:06:27:516,-23.91,4.60,-44.47,50.70
12:06:27:526,-22.91,5.23,-45.42,51.14
12:06:27:536,-23.90,4.87,-44.88,51.08
12:06:27:546,-23.53,4.81,-45.53,51.48
12:06:27:556,-23.53,4.64,-45.01,51.00
12:06:27:566,-23.81,4.77,-45.53,51.60
12:06:27:576,-23.67,5.34,-45.09,51.20
12:06:27:586,-23.89,4.97,-44.77,50.99
12:06:27:597,-23.27,5.58,-44.98,50.95
12:06:27:606,-23.58,5.09,-44.57,50.68
12:06:27:616,-23.52,4.72,-44.90,50.90
12:06:27:626,-24.07,5.04,-44.77,51.08
12:06:27:636,-23.85,5.43,-44.87,51.11
12:06:27:646,-23.38,5.38,-44.98,50.98
12:06:27:656,-24.07,4.95,-44.57,50.89
12:06:27:666,-23.88,5.15,-44.88,51.10
12:06:27:676,-23.46,5.47,-44.87,50.93
12:06:27:686,-23.58,5.09,-44.88,50.96
12:06:27:697,-23.41,4.92,-44.99,50.96
12:06:27:706,-23.68,5.25,-45.52,51.58
12:06:27:716,-23.78,5.16,-44.77,50.96
12:06:27:726,-23.78,5.33,-45.52,51.63
12:06:27:736,-24.18,4.84,-44.88,51.21
12:06:27:746,-23.42,4.65,-44.69,50.67
12:06:27:756,-23.09,5.32,-45.20,51.04
12:06:27:766,-24.16,5.29,-45.30,51.61
12:06:27:776,-23.79,5.06,-45.20,51.33
12:06:27:786,-23.86,5.15,-44.77,51.00
12:06:27:797,-23.67,5.17,-44.66,50.81
12:06:27:806,-24.17,4.84,-44.46,50.83
12:06:27:816,-23.31,4.76,-44.58,50.53
12:06:27:826,-23.46,5.29,-44.46,50.55
12:06:27:836,-24.01,4.59,-44.79,51.02
12:06:27:846,-23.80,4.70,-44.68,50.84
12:06:27:856,-24.09,4.84,-45.10,51.36
12:06:27:866,-23.47,5.28,-44.66,50.73
12:06:27:877,-23.56,5.45,-44.87,50.97
12:06:27:886,-23.67,5.17,-44.57,50.73
12:06:27:896,-23.17,5.66,-45.51,51.38
12:06:27:906,-23.85,5.51,-45.19,51.39
12:06:27:916,-23.67,5.17,-44.66,50.81
12:06:27:926,-24.00,4.86,-44.99,51.22
12:06:27:936,-23.72,4.88,-45.42,51.47
12:06:27:946,-24.08,4.76,-44.57,50.88
12:06:27:956,-23.62,4.72,-44.90,50.95
12:06:27:966,-23.33,4.66,-44.58,50.53
12:06:27:976,-24.06,5.14,-44.66,50.99
12:06:27:986,-23.58,5.17,-44.98,51.05
12:06:27:996,-23.78,5.06,-44.77,50.95
12:06:28:006,-22.50,5.65,-45.41,50.99
12:06:28:016,-23.68,4.99,-44.46,50.62
12:06:28:026,-23.57,5.27,-44.98,51.06
12:06:28:036,-23.52,4.82,-45.10,51.10
12:06:28:047,-24.08,4.94,-44.99,51.27
12:06:28:056,-24.08,4.94,-44.99,51.27
12:06:28:066,-23.35,5.75,-45.08,51.09
12:06:28:076,-23.92,4.59,-45.21,51.36
12:06:28:086,-23.44,4.82,-45.42,51.34
12:06:28:096,-23.29,5.38,-45.30,51.22
12:06:28:106,-23.73,4.61,-45.01,51.09
12:06:28:117,-23.39,5.20,-44.99,50.97
12:06:28:126,-23.46,5.55,-45.30,51.31
12:06:28:136,-24.08,5.03,-45.31,51.56
12:06:28:146,-23.61,4.81,-44.90,50.95
12:06:28:156,-23.70,4.89,-44.88,50.99
12:06:28:166,-23.18,5.31,-44.77,50.70
12:06:28:176,-23.70,4.98,-45.31,51.38
12:06:28:186,-23.59,4.90,-44.57,50.67
12:06:28:196,-23.85,5.51,-45.08,51.30
12:06:28:206,-23.88,5.15,-44.88,51.10
12:06:28:216,-24.08,4.86,-44.79,51.08
12:06:28:226,-23.70,4.88,-45.31,51.37
12:06:28:236,-23.51,4.92,-44.79,50.82
12:06:28:246,-23.69,5.06,-45.20,51.28
12:06:28:256,-23.73,4.70,-45.32,51.37
12:06:28:266,-23.42,5.09,-45.84,51.72
12:06:28:276,-23.50,5.09,-45.09,51.10
12:06:28:286,-23.79,5.15,-45.41,51.52
12:06:28:296,-23.47,5.37,-45.09,51.12
12:06:28:306,-23.66,5.61,-45.40,51.50
12:06:28:316,-23.45,4.47,-44.80,50.76
12:06:28:326,-23.89,4.95,-45.10,51.28
12:06:28:336,-23.88,5.23,-45.20,51.39
12:06:28:346,-23.70,4.71,-44.47,50.61
12:06:28:356,-23.23,4.59,-44.26,50.20
12:06:28:366,-23.50,5.27,-45.52,51.50
12:06:28:376,-23.50,5.27,-45.52,51.50
12:06:28:386,-23.91,4.68,-44.90,51.08
12:06:28:396,-23.69,4.99,-44.68,50.82
12:06:28:407,-23.19,5.31,-45.09,50.98
12:06:28:416,-23.69,5.25,-45.62,51.67
12:06:28:426,-23.25,5.76,-45.29,51.23
12:06:28:436,-23.61,4.99,-45.10,51.15
12:06:28:446,-24.00,4.94,-45.42,51.61
12:06:28:456,-24.08,4.94,-44.77,51.08
12:06:28:466,-23.47,5.28,-44.88,50.93
12:06:28:476,-24.08,4.94,-45.09,51.36
12:06:28:486,-23.62,4.71,-45.01,51.04
12:06:28:496,-23.78,5.25,-45.30,51.43
12:06:28:506,-23.58,5.17,-44.88,50.97
12:06:28:516,-23.59,4.90,-44.79,50.86
12:06:28:526,-23.92,4.59,-45.10,51.26
12:06:28:536,-23.89,5.05,-45.31,51.47
12:06:28:546,-23.70,5.06,-45.52,51.57
12:06:28:556,-23.63,4.53,-44.90,50.94
12:06:28:566,-23.61,5.08,-45.52,51.53
12:06:28:576,-23.05,5.95,-45.29,51.16
12:06:28:586,-23.88,5.15,-45.09,51.28
12:06:28:596,-23.11,5.31,-45.41,51.23
12:06:28:606,-23.79,5.06,-44.99,51.15
12:06:28:616,-23.62,4.71,-45.01,51.04
12:06:28:626,-23.97,5.05,-44.77,51.04
12:06:28:636,-24.00,4.94,-45.52,51.69
12:06:28:646,-23.79,4.97,-44.99,51.14
12:06:28:656,-24.18,4.76,-44.36,50.75
12:06:28:666,-23.50,5.09,-45.20,51.20
12:06:28:677,-23.67,5.34,-45.19,51.29
12:06:28:686,-23.64,4.34,-44.80,50.84
12:06:28:696,-23.24,4.57,-44.48,50.39
12:06:28:706,-23.80,4.97,-45.20,51.33
12:06:28:716,-23.38,5.29,-44.77,50.79
12:06:28:726,-23.85,5.43,-44.87,51.11
12:06:28:736,-23.27,5.66,-45.40,51.32
12:06:28:746,-24.07,5.12,-45.09,51.37
12:06:28:756,-24.09,4.76,-45.10,51.36
12:06:28:766,-23.62,4.72,-44.90,50.95
12:06:28:776,-23.41,5.00,-45.20,51.15
12:06:28:786,-23.38,5.55,-45.41,51.37
12:06:28:796,-23.57,5.18,-44.66,50.77
12:06:28:806,-23.90,4.77,-44.99,51.17
12:06:28:816,-24.20,4.65,-44.99,51.30
12:06:28:826,-23.40,5.01,-44.99,50.96
12:06:28:837,-23.41,4.92,-45.21,51.15
12:06:28:846,-24.09,4.59,-44.26,50.60
12:06:28:856,-24.08,4.94,-44.88,51.18
12:06:28:866,-23.11,5.31,-45.41,51.23
12:06:28:876,-23.95,5.40,-45.08,51.33
12:06:28:886,-23.88,5.05,-44.77,50.99
12:06:28:896,-23.88,5.40,-45.82,51.95
12:06:28:906,-24.07,5.03,-44.99,51.27
12:06:28:916,-23.67,5.34,-45.19,51.29
12:06:28:926,-23.52,4.90,-45.42,51.38
12:06:28:936,-23.78,5.23,-45.52,51.62
12:06:28:946,-23.52,4.81,-45.42,51.38
12:06:28:956,-24.31,4.64,-45.42,51.73
12:06:28:966,-23.42,4.82,-45.32,51.25
12:06:28:976,-23.27,5.58,-45.19,51.13
12:06:28:986,-23.86,5.23,-44.87,51.09
12:06:28:996,-23.22,5.03,-45.10,50.98
12:06:29:006,-23.75,5.51,-45.40,51.53
12:06:29:016,-23.33,4.75,-44.69,50.63
12:06:29:026,-23.89,4.97,-44.99,51.18
12:06:29:036,-23.67,5.34,-45.30,51.39
12:06:29:046,-23.78,5.06,-44.77,50.95
12:06:29:056,-23.94,4.49,-45.32,51.45
12:06:29:066,-23.50,5.00,-44.99,51.01
12:06:29:076,-23.78,5.15,-45.20,51.33
12:06:29:086,-24.12,5.49,-44.44,50.86
12:06:29:096,-23.50,5.27,-45.52,51.50
12:06:29:106,-23.78,4.90,-43.93,50.19
12:06:29:116,-23.50,5.00,-44.88,50.91
12:06:29:126,-23.68,5.17,-44.88,51.01
12:06:29:136,-23.68,5.08,-44.77,50.90
12:06:29:146,-23.81,4.60,-44.90,51.03
12:06:29:156,-23.66,4.34,-45.34,51.32
12:06:29:166,-23.28,5.21,-44.57,50.55
12:06:29:176,-23.86,5.33,-44.98,51.20
12:06:29:186,-23.59,4.90,-44.68,50.76
12:06:29:196,-23.50,5.17,-45.52,51.49
12:06:29:206,-23.64,4.53,-45.12,51.14
12:06:29:216,-24.17,5.20,-45.62,51.88
12:06:29:227,-23.69,4.98,-44.88,51.00
12:06:29:236,-23.12,6.14,-44.86,50.84
12:06:29:246,-23.94,4.40,-45.23,51.36
12:06:29:256,-23.81,4.70,-44.90,51.04
12:06:29:266,-23.31,5.01,-45.20,51.11
12:06:29:276,-23.55,5.55,-44.76,50.88
12:06:29:286,-23.42,4.82,-45.10,51.05
12:06:29:296,-23.46,5.47,-44.66,50.75
12:06:29:306,-23.69,4.99,-44.68,50.82
12:06:29:316,-23.67,5.17,-44.46,50.63
12:06:29:327,-23.38,5.47,-45.09,51.08
12:06:29:336,-23.74,5.53,-44.87,51.07
12:06:29:346,-23.34,5.75,-44.87,50.90
12:06:29:356,-23.42,4.83,-44.99,50.96
12:06:29:366,-23.79,5.06,-45.09,51.23
12:06:29:376,-23.85,5.51,-45.08,51.30
12:06:29:386,-23.90,4.77,-44.99,51.17
12:06:29:396,-23.72,4.79,-45.21,51.28
12:06:29:406,-23.70,4.97,-45.52,51.56
12:06:29:416,-23.96,5.06,-44.25,50.57
12:06:29:426,-23.67,5.34,-45.19,51.29
12:06:29:436,-23.59,4.90,-44.68,50.76
12:06:29:446,-24.08,4.94,-45.09,51.36
12:06:29:456,-24.06,5.12,-44.77,51.09
12:06:29:466,-23.17,5.66,-45.51,51.38
12:06:29:476,-23.99,5.04,-45.09,51.32
12:06:29:486,-23.67,5.44,-45.30,51.40
12:06:29:496,-23.50,5.18,-45.20,51.21
12:06:29:506,-23.55,4.71,-45.96,51.85
12:06:29:516,-24.29,4.82,-45.10,51.45
12:06:29:526,-23.68,5.34,-45.41,51.49
12:06:29:536,-23.42,6.01,-45.07,51.15
12:06:29:546,-23.75,5.34,-44.87,51.05
12:06:29:556,-23.75,4.25,-44.70,50.80
12:06:29:566,-23.80,4.87,-45.31,51.41
12:06:29:576,-23.66,5.44,-44.98,51.11
12:06:29:586,-23.61,4.89,-44.99,51.05
12:06:29:596,-23.28,5.56,-45.62,51.51
12:06:29:606,-24.03,5.58,-45.19,51.49
12:06:29:616,-23.38,5.12,-44.14,50.21
12:06:29:626,-24.16,5.12,-44.77,51.13
12:06:29:636,-23.50,5.10,-44.88,50.92
12:06:29:646,-23.79,4.88,-44.79,50.95
12:06:29:656,-24.08,4.77,-44.25,50.60
12:06:29:666,-23.89,5.14,-45.63,51.76
12:06:29:676,-23.48,5.27,-45.41,51.39
12:06:29:686,-23.69,5.23,-45.84,51.86
12:06:29:696,-23.67,5.53,-45.51,51.59
12:06:29:706,-24.07,4.95,-44.57,50.89
12:06:29:716,-24.13,4.55,-45.96,52.11
12:06:29:726,-23.30,4.94,-44.68,50.63
12:06:29:736,-23.84,5.51,-44.87,51.11
12:06:29:746,-23.86,5.23,-44.98,51.19
12:06:29:756,-23.92,4.42,-44.69,50.88
12:06:29:766,-23.78,5.16,-44.77,50.96
12:06:29:776,-23.85,5.43,-44.87,51.11
12:06:29:786,-23.70,4.89,-44.88,50.99
12:06:29:796,-23.20,5.21,-45.20,51.08
12:06:29:806,-23.72,4.79,-45.10,51.18
12:06:29:816,-24.47,4.72,-44.68,51.16
12:06:29:826,-23.69,5.32,-46.25,52.24
12:06:29:836,-23.64,5.45,-44.35,50.55
12:06:29:846,-23.40,4.93,-44.57,50.58
12:06:29:856,-24.29,4.39,-43.94,50.40
12:06:29:866,-23.51,4.99,-45.31,51.29
12:06:29:876,-23.29,5.04,-44.25,50.26
12:06:29:886,-23.99,4.95,-44.77,51.03
12:06:29:897,-23.19,5.48,-45.52,51.38
12:06:29:906,-23.69,5.08,-45.09,51.19
12:06:29:916,-23.69,4.99,-44.77,50.90
12:06:29:926,-23.39,5.11,-44.57,50.59
12:06:29:937,-23.35,5.75,-45.29,51.28
12:06:29:946,-24.05,5.32,-44.55,50.91
12:06:29:956,-24.02,4.57,-45.32,51.50
12:06:29:966,-23.68,5.08,-44.77,50.90
12:06:29:976,-23.35,5.66,-45.08,51.08
12:06:29:986,-23.48,5.36,-45.52,51.50
12:06:29:996,-23.35,4.72,-45.96,51.77
12:06:30:006,-23.51,4.82,-44.68,50.71
12:06:30:016,-23.97,5.14,-44.98,51.23
12:06:30:026,-23.39,5.20,-44.66,50.68
12:06:30:036,-23.12,5.12,-45.31,51.13
12:06:30:046,-24.01,4.84,-45.63,51.79
12:06:30:056,-23.84,4.59,-45.75,51.79
12:06:30:066,-23.46,5.47,-45.09,51.12
12:06:30:076,-24.01,4.84,-45.85,51.98
12:06:30:086,-23.62,5.82,-44.86,51.03
12:06:30:096,-23.48,5.37,-45.30,51.31
12:06:30:106,-23.67,5.34,-45.19,51.29
12:06:30:116,-23.79,5.15,-45.41,51.52
12:06:30:126,-23.52,5.82,-44.86,50.99
12:06:30:137,-23.75,5.61,-45.40,51.54
12:06:30:146,-23.79,5.06,-45.20,51.33
12:06:30:156,-23.59,5.08,-45.09,51.14
12:06:30:166,-23.91,4.77,-45.10,51.27
12:06:30:176,-23.42,6.01,-45.29,51.34
12:06:30:186,-23.31,5.01,-45.10,51.02
12:06:30:196,-23.35,5.58,-44.76,50.79
12:06:30:206,-24.13,4.29,-45.01,51.25
12:06:30:216,-23.29,5.21,-44.88,50.83
12:06:30:226,-23.23,4.93,-45.21,51.07
12:06:30:236,-23.47,5.37,-44.87,50.92
12:06:30:246,-23.99,5.04,-45.20,51.42
12:06:30:256,-24.00,4.86,-45.31,51.50
12:06:30:266,-23.79,5.06,-45.20,51.33
12:06:30:276,-23.16,5.67,-45.08,50.99
12:06:30:286,-23.77,5.25,-44.77,50.96
12:06:30:296,-23.83,4.77,-45.64,51.71
12:06:30:306,-23.61,4.73,-44.26,50.39
12:06:30:316,-23.68,5.08,-44.77,50.90
12:06:30:326,-23.58,5.26,-45.20,51.25
12:06:30:336,-23.28,5.29,-44.88,50.84
12:06:30:346,-23.69,4.99,-44.77,50.90
12:06:30:356,-23.89,4.88,-44.57,50.80
12:06:30:366,-23.81,4.78,-45.42,51.51
12:06:30:376,-23.36,5.65,-45.62,51.56
